ID,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Class16,Class17,Class18,Class19,Class20,Class21,Class22,Class23,Class24,Class25,Class26,Class27,Class28,Class29,Class30,Class31,Class32,Class33,Class34,Class35,Class36,Class37,Class38,Class39,Class40,Class41,Class42,Class43,Class44,Class45,Class46,Class47,Class48,Class49,Class50
100,0.9870599,0.0001016,0.0000841,0.0001216,0.0000026,0.0000123,0.0000160,0.0000177,0.0000159,0.0000048,0.0002272,0.0006018,0.0000574,0.0001238,0.0000494,0.0002356,0.0000711,0.0000265,0.0006459,0.0000687,0.0000113,0.0002026,0.0006253,0.0000652,0.0002468,0.0000420,0.0004451,0.0000086,0.0001492,0.0000293,0.0000309,0.0000277,0.0000062,0.0001168,0.0000649,0.0007453,0.0001494,0.0000521,0.0000361,0.0005611,0.0000060,0.0037937,0.0000765,0.0011739,0.0000140,0.0000975,0.0002015,0.0000757,0.0010666,0.0003348
101,0.0005305,0.0003546,0.0000254,0.0023684,0.0000537,0.0005798,0.0012311,0.0005234,0.0000098,0.0000378,0.0008891,0.0000625,0.0005425,0.0033916,0.0002532,0.0001085,0.0000208,0.0000996,0.0004991,0.0004256,0.0000933,0.0035127,0.0196975,0.0000352,0.0001406,0.0000255,0.0010031,0.0001235,0.0024141,0.0000081,0.0001720,0.0003125,0.0007752,0.0001724,0.0002297,0.0000787,0.0652904,0.0003084,0.0000616,0.0018528,0.8512749,0.0000301,0.0002247,0.0010738,0.0001331,0.0218558,0.0005124,0.0001162,0.0000959,0.0163686
102,0.0001124,0.0009722,0.0002782,0.0016670,0.0186219,0.0048758,0.0013568,0.0005653,0.0077078,0.0064662,0.0006503,0.0014072,0.0334255,0.0009141,0.2103647,0.0037262,0.0109448,0.0014623,0.0022557,0.0163811,0.0023722,0.0027419,0.0860943,0.0163514,0.0013598,0.0215039,0.0038252,0.0004966,0.0027722,0.0003257,0.0069303,0.0003997,0.0099379,0.4065344,0.0005346,0.0058579,0.0317060,0.0004520,0.0218789,0.0006485,0.0001727,0.0008401,0.0009695,0.0154558,0.0000740,0.0175999,0.0090739,0.0060532,0.0018573,0.0010248
103,0.6063252,0.0324597,0.0078058,0.0002387,0.0033569,0.0000297,0.0010419,0.0011350,0.0001033,0.0219611,0.0002731,0.0001236,0.0003740,0.0011631,0.0004217,0.0002270,0.0049061,0.0001262,0.0015449,0.0007936,0.0009049,0.0050800,0.0465673,0.0002376,0.0160517,0.0003230,0.0019558,0.0189577,0.0038573,0.0002311,0.0000946,0.0007183,0.0010929,0.0119148,0.1686655,0.0004116,0.0050375,0.0000439,0.0001387,0.0028143,0.0001944,0.0002413,0.0040746,0.0001635,0.0001788,0.0016359,0.0006490,0.0166746,0.0057897,0.0008893
104,0.0001663,0.0004360,0.0000767,0.0009409,0.0001574,0.0003671,0.0000803,0.1199432,0.0008687,0.0005010,0.0001473,0.0001995,0.0005077,0.0006733,0.0001378,0.0000515,0.0009197,0.0001356,0.0005373,0.0000524,0.0004529,0.0002587,0.0002852,0.0002340,0.0005214,0.0002347,0.0027215,0.0000921,0.0038595,0.0004761,0.0001233,0.0022087,0.0000967,0.0001149,0.0001552,0.0000687,0.0002452,0.0000364,0.0009220,0.8535137,0.0001322,0.0000481,0.0000615,0.0005512,0.0000964,0.0036851,0.0003278,0.0000043,0.0007527,0.0008202
105,0.0001510,0.0001294,0.0005266,0.0000080,0.0000361,0.0000190,0.0066591,0.0005451,0.0000061,0.0001684,0.0005675,0.0000322,0.0004987,0.0000074,0.0002674,0.0003051,0.0000075,0.0002979,0.0000817,0.0000361,0.0002339,0.0000038,0.0084655,0.0210702,0.0022666,0.0000033,0.0000234,0.0000023,0.0004163,0.0001644,0.0001629,0.0000746,0.0000326,0.0000396,0.0009624,0.0000180,0.0001989,0.0001450,0.0003705,0.0000018,0.0001190,0.0001120,0.0000840,0.9490721,0.0000410,0.0000346,0.0020217,0.0001836,0.0002200,0.0031057
106,0.0000330,0.0001822,0.0002138,0.0000597,0.0001790,0.0001138,0.0000058,0.0000570,0.0016653,0.0001233,0.0001199,0.0001452,0.0003356,0.0000521,0.0000377,0.9907310,0.0001062,0.0001020,0.0003575,0.0000575,0.0000401,0.0000339,0.0000813,0.0001767,0.0000724,0.0001567,0.0013999,0.0000921,0.0001921,0.0000594,0.0002347,0.0006886,0.0000618,0.0001807,0.0000831,0.0001239,0.0001263,0.0001518,0.0000185,0.0002914,0.0000642,0.0000447,0.0002250,0.0000733,0.0003393,0.0000449,0.0000298,0.0000758,0.0000880,0.0000723
107,0.0008715,0.0014062,0.0080454,0.0000876,0.0004060,0.0000422,0.8286216,0.0046501,0.0021168,0.0000800,0.0063542,0.0009512,0.0009894,0.0000632,0.0050486,0.0011547,0.0009460,0.0000998,0.0201256,0.0000328,0.0002271,0.0000186,0.0006986,0.0008988,0.0000788,0.0022107,0.0005719,0.0008705,0.0039747,0.0014542,0.0000033,0.0000411,0.0000661,0.0005603,0.0003638,0.0000867,0.0008366,0.0001193,0.0107673,0.0000955,0.0043802,0.0032730,0.0002262,0.0001192,0.0019267,0.0006061,0.0797432,0.0010177,0.0000066,0.0026639
108,0.0012845,0.0007559,0.0000846,0.0000191,0.0003471,0.0001017,0.0000859,0.0007120,0.0000129,0.0001492,0.0001207,0.0001454,0.0000349,0.0000839,0.0000640,0.0002080,0.0000113,0.0001512,0.0001151,0.0000014,0.0000196,0.0028227,0.9668809,0.0000157,0.0009662,0.0041680,0.0000731,0.0001567,0.0001175,0.0000021,0.0000775,0.0001049,0.0000805,0.0000971,0.0146779,0.0003534,0.0000358,0.0001054,0.0000547,0.0001666,0.0001390,0.0011204,0.0018821,0.0001286,0.0000032,0.0000791,0.0000088,0.0007754,0.0000197,0.0003789
109,0.1315999,0.0010287,0.0023068,0.0013532,0.0008615,0.0234913,0.0029980,0.0026549,0.0022367,0.0034248,0.0015382,0.0037095,0.0003118,0.0584222,0.0025761,0.0056883,0.0011209,0.0032705,0.0060350,0.0412639,0.0020956,0.0836403,0.0049007,0.0241809,0.0064921,0.1548399,0.0004294,0.0500151,0.0020795,0.0067668,0.0136482,0.0023861,0.0085719,0.0000784,0.0128994,0.0029106,0.0215251,0.0019663,0.0019274,0.1771484,0.0006769,0.0004143,0.0808488,0.0053107,0.0009087,0.0156140,0.0009427,0.0011954,0.0107419,0.0089525
110,0.0000001,0.0000005,0.0000001,0.0000002,0.9999106,0.0000010,0.0000002,0.0000002,0.0000004,0.0000005,0.0000003,0.0000007,0.0000017,0.0000007,0.0000023,0.0000001,0.0000006,0.0000003,0.0000002,0.0000003,0.0000004,0.0000159,0.0000008,0.0000004,0.0000041,0.0000001,0.0000001,0.0000006,0.0000003,0.0000004,0.0000112,0.0000004,0.0000001,0.0000021,0.0000001,0.0000027,0.0000008,0.0000063,0.0000084,0.0000003,0.0000003,0.0000009,0.0000074,0.0000061,0.0000004,0.0000007,0.0000060,0.0000012,0.0000001,0.0000003
111,0.0000013,0.0000003,0.0000008,0.0000008,0.0000901,0.0000004,0.0000011,0.0000039,0.0000045,0.0000007,0.0000030,0.9997845,0.0000025,0.0000034,0.0000100,0.0000042,0.0000012,0.0000025,0.0000003,0.0000045,0.0000027,0.0000039,0.0000003,0.0000015,0.0000003,0.0000037,0.0000035,0.0000008,0.0000145,0.0000016,0.0000009,0.0000007,0.0000046,0.0000011,0.0000028,0.0000005,0.0000018,0.0000009,0.0000003,0.0000009,0.0000009,0.0000006,0.0000002,0.0000033,0.0000110,0.0000006,0.0000007,0.0000040,0.0000063,0.0000055
112,0.0007831,0.0214915,0.1873632,0.0028382,0.0255300,0.0024633,0.0055818,0.0179579,0.0038468,0.0002751,0.0509858,0.0126806,0.1359086,0.0021844,0.0005923,0.0105682,0.0797358,0.0009255,0.0380040,0.0533080,0.0026364,0.0004797,0.0227824,0.0866847,0.0035482,0.0015006,0.0027812,0.0186226,0.0173223,0.0005112,0.0006391,0.0057301,0.0148743,0.0045776,0.0002137,0.0108538,0.0104716,0.0059989,0.0046777,0.0390735,0.0124065,0.0015084,0.0102911,0.0004465,0.0184836,0.0204772,0.0010377,0.0169180,0.0075177,0.0039095
113,0.0002040,0.0003457,0.0002174,0.0001574,0.0023584,0.0012384,0.0001816,0.0014090,0.0005978,0.0004658,0.0001284,0.0002858,0.0003208,0.0035996,0.0019367,0.0009142,0.0002223,0.0004244,0.0002101,0.9495505,0.0001726,0.0034654,0.0003792,0.0007092,0.0029606,0.0056091,0.0006963,0.0003312,0.0011493,0.0004698,0.0011682,0.0003200,0.0001194,0.0012163,0.0002351,0.0010517,0.0001745,0.0003479,0.0005201,0.0015727,0.0086473,0.0005007,0.0005909,0.0000433,0.0003492,0.0004728,0.0002947,0.0000878,0.0001940,0.0013824
114,0.0002204,0.0003868,0.0013127,0.0001133,0.0003495,0.0000879,0.0007741,0.0004986,0.0000419,0.0004519,0.0002436,0.0001493,0.0003297,0.0009358,0.0000503,0.0002197,0.0041474,0.0011121,0.0000257,0.0005868,0.0002119,0.0032258,0.0006791,0.0005194,0.0000498,0.0004043,0.0000237,0.0003334,0.0000809,0.0002577,0.0076004,0.0000823,0.0003774,0.0000707,0.0053318,0.0000126,0.9532621,0.0006129,0.0001179,0.0012061,0.0012437,0.0000978,0.0001557,0.0092801,0.0009621,0.0000341,0.0000824,0.0012359,0.0000740,0.0003366
115,0.0000055,0.0001638,0.0001048,0.0000098,0.0000658,0.0001419,0.0000024,0.0000754,0.0004209,0.0000713,0.0003726,0.0000398,0.0000007,0.0000162,0.0000074,0.0000938,0.0011869,0.0001269,0.0000396,0.0000245,0.8115012,0.0005275,0.0000254,0.0002095,0.0000199,0.0000267,0.0000132,0.0000034,0.0041117,0.0001829,0.0000220,0.0000091,0.0004005,0.1787626,0.0001448,0.0001990,0.0000416,0.0000266,0.0000002,0.0000315,0.0001512,0.0000002,0.0000282,0.0000184,0.0000577,0.0000388,0.0000675,0.0000052,0.0003835,0.0000202
116,0.0000047,0.0000004,0.0000149,0.0000552,0.0000048,0.0001126,0.0000463,0.0000007,0.0000001,0.0000060,0.0000008,0.0000030,0.0000045,0.0000034,0.0000004,0.0000010,0.0000000,0.0002592,0.0000091,0.0000006,0.0000327,0.0000034,0.0000280,0.0000015,0.0000017,0.0000772,0.0000130,0.0000008,0.0000725,0.0000297,0.0000002,0.0000007,0.9989339,0.0000066,0.0000011,0.0000428,0.0000007,0.0000045,0.0000061,0.0000018,0.0000015,0.0000016,0.0000064,0.0000003,0.0000009,0.0001806,0.0000154,0.0000003,0.0000029,0.0000036
117,0.0005677,0.0000788,0.0032268,0.0005381,0.0001465,0.0011190,0.0000056,0.0000873,0.0001676,0.0000161,0.0060097,0.0000861,0.0001434,0.0000660,0.0000904,0.0001092,0.0008699,0.0000211,0.0001438,0.0000516,0.0000858,0.9640647,0.0000264,0.0001883,0.0002134,0.0000828,0.0003315,0.0001450,0.0088085,0.0072035,0.0005189,0.0000650,0.0001772,0.0000243,0.0005009,0.0001696,0.0005521,0.0000924,0.0000037,0.0000574,0.0000051,0.0000718,0.0004522,0.0000378,0.0002272,0.0002857,0.0001047,0.0000745,0.0018523,0.0000324
118,0.0835724,0.0003609,0.0007494,0.0155161,0.0023988,0.0151443,0.0000925,0.0050987,0.0019616,0.0000898,0.0017934,0.0380037,0.0018473,0.0019769,0.0000362,0.0354089,0.0077431,0.0165162,0.0123774,0.0083567,0.0109452,0.0039063,0.0034970,0.0004087,0.0061157,0.0162255,0.0038218,0.0007257,0.0021957,0.0514260,0.0008333,0.0000239,0.0035614,0.0040954,0.0119292,0.0074226,0.0000736,0.0292684,0.0005534,0.0009648,0.0046252,0.0006894,0.0008261,0.0020153,0.1073344,0.0246151,0.0975229,0.3535138,0.0001454,0.0016744
119,0.0005186,0.0000755,0.0001208,0.0009774,0.0000334,0.0000361,0.0001715,0.0001057,0.0000763,0.0020425,0.0000588,0.0001325,0.0073701,0.0004807,0.0001416,0.0026687,0.0006685,0.0613066,0.0016336,0.0001724,0.0534723,0.0000861,0.0436518,0.0005749,0.0001070,0.0001773,0.0000587,0.0001158,0.0006500,0.0019872,0.0004674,0.0055372,0.0019189,0.0000873,0.0002090,0.0002808,0.7989969,0.0027975,0.0000556,0.0005993,0.0005033,0.0000529,0.0071940,0.0002871,0.0008665,0.0000759,0.0000487,0.0001040,0.0000573,0.0001880
120,0.0052329,0.0002504,0.0001004,0.0000686,0.0001421,0.0000456,0.0001468,0.0002898,0.0000280,0.0000538,0.0000502,0.0000383,0.0006387,0.9289297,0.0002794,0.0005640,0.0001517,0.0000355,0.0000097,0.0022396,0.0004256,0.0002042,0.0001054,0.0002127,0.0004484,0.0002152,0.0003155,0.0005041,0.0304242,0.0004586,0.0014348,0.0000617,0.0000806,0.0000269,0.0239253,0.0001074,0.0000573,0.0000424,0.0000038,0.0000352,0.0001350,0.0000744,0.0000011,0.0000473,0.0004499,0.0005699,0.0000247,0.0001222,0.0001565,0.0000342
121,0.0003048,0.0011865,0.0072900,0.0004626,0.0023755,0.0005484,0.0003089,0.0005525,0.0157039,0.0003619,0.0002951,0.0005063,0.0296983,0.0003959,0.0002480,0.0170505,0.0000243,0.0009615,0.0003379,0.0009749,0.0006165,0.0010345,0.0004532,0.0008702,0.0001940,0.0002525,0.1921151,0.0027893,0.0001670,0.0005032,0.0003128,0.0024367,0.0017105,0.0007167,0.0004194,0.0079787,0.0044550,0.0010330,0.0007829,0.0002628,0.0004925,0.0014380,0.0009258,0.0004207,0.0000415,0.0036353,0.0007605,0.0039408,0.0011966,0.6884564
122,0.9979923,0.0000141,0.0003762,0.0000181,0.0000081,0.0000285,0.0000110,0.0000034,0.0000079,0.0000131,0.0000018,0.0000034,0.0000077,0.0000050,0.0000027,0.0001107,0.0000060,0.0000055,0.0000029,0.0000163,0.0000099,0.0000043,0.0000056,0.0000032,0.0000018,0.0000186,0.0000091,0.0000015,0.0010575,0.0000012,0.0000026,0.0000071,0.0000041,0.0000125,0.0000008,0.0000338,0.0000036,0.0000032,0.0000052,0.0000189,0.0000048,0.0000028,0.0001170,0.0000014,0.0000029,0.0000028,0.0000032,0.0000198,0.0000023,0.0000041
123,0.0000530,0.0039134,0.0031201,0.0010800,0.2850365,0.0402129,0.0021616,0.0109334,0.0002911,0.0277773,0.0008951,0.0197760,0.1694601,0.0001037,0.0034008,0.0030992,0.0020606,0.0003038,0.0123379,0.0009208,0.0083227,0.0020688,0.0021758,0.0005990,0.0029949,0.0074012,0.0001523,0.0006254,0.0033520,0.0013583,0.0004428,0.0073431,0.0002271,0.0030589,0.0008760,0.0032555,0.0001354,0.0002303,0.0070215,0.0028004,0.0130441,0.0237120,0.2701205,0.0359697,0.0026735,0.0008013,0.0012727,0.0016853,0.0046511,0.0046909
124,0.0031085,0.0001387,0.0000280,0.0395625,0.0007891,0.0000821,0.0003544,0.0000733,0.0017215,0.0000177,0.0000222,0.0000591,0.0000482,0.0000891,0.0000027,0.0000585,0.0003035,0.0003390,0.0016070,0.0001560,0.0023999,0.0003216,0.0000363,0.0000173,0.0000908,0.9261080,0.0000317,0.0000605,0.0000101,0.0000375,0.0001724,0.0000244,0.0000876,0.0001320,0.0000236,0.0001130,0.0000411,0.0000853,0.0000160,0.0170028,0.0001420,0.0005547,0.0011377,0.0000037,0.0000406,0.0025690,0.0000283,0.0000908,0.0000178,0.0000425
125,0.0002412,0.0000136,0.0000856,0.0023349,0.0000817,0.0001848,0.0000034,0.0001066,0.0003075,0.0000110,0.0000164,0.0003935,0.0000046,0.0000032,0.0000068,0.0001408,0.0000474,0.0000776,0.0002985,0.0000015,0.0000694,0.0000758,0.0000037,0.0000403,0.0001893,0.0000661,0.0017585,0.0000131,0.0021835,0.0000472,0.0001881,0.0008403,0.0000044,0.0002594,0.9843784,0.0024906,0.0000215,0.0006425,0.0000019,0.0000098,0.0000098,0.0000044,0.0000496,0.0000016,0.0000674,0.0000608,0.0019384,0.0000062,0.0000062,0.0002113
126,0.0000065,0.0000120,0.0000225,0.0000002,0.0000057,0.0000010,0.0000001,0.0000151,0.0000185,0.0000442,0.0000045,0.0000063,0.0000061,0.0000039,0.0000065,0.0000087,0.9936064,0.0000034,0.0000009,0.0000012,0.0000016,0.0000051,0.0000001,0.0000022,0.0000012,0.0000196,0.0000021,0.0060075,0.0000225,0.0000034,0.0000025,0.0000057,0.0000341,0.0000072,0.0000002,0.0000242,0.0000013,0.0000011,0.0000059,0.0000134,0.0000043,0.0000046,0.0000024,0.0000010,0.0000115,0.0000047,0.0000019,0.0000155,0.0000150,0.0000044
127,0.0000678,0.0000162,0.0000006,0.0000029,0.0000031,0.0000066,0.0000005,0.0000009,0.0000010,0.0000593,0.0000011,0.0000004,0.0000009,0.0000011,0.0000334,0.0000025,0.0000005,0.0000010,0.0002454,0.0000009,0.0000014,0.0000015,0.0000006,0.0000020,0.0000009,0.0000051,0.0000001,0.0000027,0.0000136,0.9994027,0.0000011,0.0000171,0.0000003,0.0000004,0.0000010,0.0000030,0.0000016,0.0000009,0.0000001,0.0000384,0.0000052,0.0000006,0.0000206,0.0000070,0.0000040,0.0000019,0.0000016,0.0000049,0.0000129,0.0000010
128,0.0000000,0.0000000,0.0000000,0.0000001,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.9999981,0.0000000,0.0000001,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000001,0.0000000,0.0000000,0.0000001,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000001,0.0000000,0.0000010,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000001,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
129,0.0021198,0.0021579,0.0010124,0.0032539,0.0003088,0.0010775,0.0007641,0.0006472,0.0012574,0.0017505,0.0005920,0.0004380,0.0002981,0.0009294,0.0003331,0.0186693,0.0006013,0.0003365,0.0034999,0.0058367,0.0002185,0.0003938,0.0073623,0.0448283,0.0023397,0.0000731,0.0201207,0.0003522,0.0029583,0.6982301,0.0000553,0.0048955,0.0821709,0.0002458,0.0006032,0.0188110,0.0001152,0.0113398,0.0003831,0.0003131,0.0141447,0.0002208,0.0003070,0.0041201,0.0002804,0.0076750,0.0007670,0.0004059,0.0011959,0.0291894
130,0.0000116,0.0001172,0.0000106,0.0000016,0.0000086,0.0000197,0.0001441,0.0000046,0.0552234,0.0000070,0.0030394,0.0000074,0.0000376,0.0000685,0.8847414,0.0000891,0.0000163,0.0000147,0.0000107,0.0000115,0.0000506,0.0000242,0.0000050,0.0000122,0.0000278,0.0000703,0.0000668,0.0003703,0.0000181,0.0004174,0.0001393,0.0002730,0.0000400,0.0000099,0.0000445,0.0000919,0.0000305,0.0000483,0.0000213,0.0532687,0.0000057,0.0000186,0.0000018,0.0002519,0.0000270,0.0000687,0.0006401,0.0000664,0.0002974,0.0000073
131,0.0001138,0.0000091,0.0000919,0.0076557,0.0000128,0.0000362,0.9849746,0.0002327,0.0012007,0.0000919,0.0000214,0.0000178,0.0000156,0.0000612,0.0000223,0.0000088,0.0000511,0.0000378,0.0000364,0.0005930,0.0003607,0.0000634,0.0000229,0.0000493,0.0000618,0.0001087,0.0005095,0.0000216,0.0000446,0.0001192,0.0000224,0.0002526,0.0003954,0.0000212,0.0000534,0.0000196,0.0000361,0.0000274,0.0000340,0.0000859,0.0000206,0.0000611,0.0000170,0.0000247,0.0007633,0.0000262,0.0002852,0.0000057,0.0006346,0.0005671
132,0.0201822,0.0110641,0.0162157,0.0015952,0.0059013,0.0022269,0.1020887,0.0197138,0.0014587,0.0014027,0.0192080,0.0063752,0.0002308,0.0006749,0.0181000,0.0025604,0.0007086,0.0012717,0.0009618,0.0012528,0.0040780,0.0125614,0.0202743,0.0132865,0.0253662,0.0046625,0.0019114,0.0016362,0.0033130,0.0081729,0.0017302,0.0087414,0.0138461,0.0057728,0.2992760,0.0060079,0.0112297,0.0876397,0.0230497,0.0016081,0.0075855,0.1084652,0.0093890,0.0155217,0.0157726,0.0106204,0.0254793,0.0136056,0.0043569,0.0018459
133,0.0014706,0.0000443,0.0074782,0.0011322,0.0026654,0.0003557,0.0049956,0.0011050,0.0126191,0.0181128,0.0039473,0.0007257,0.0011167,0.0108879,0.0085120,0.0002006,0.0013426,0.0001658,0.0119050,0.0008634,0.0014060,0.0013181,0.0005079,0.2924750,0.0449436,0.0067041,0.0002691,0.0006694,0.0665958,0.0000530,0.0431504,0.0048245,0.0021291,0.0011042,0.0000934,0.0012752,0.0019414,0.0161675,0.0077880,0.0210194,0.0015005,0.0086859,0.0009841,0.3746774,0.0026734,0.0003458,0.0050045,0.0012918,0.0000182,0.0007374
134,0.0000187,0.0000028,0.0000188,0.0000027,0.0000351,0.0000475,0.0035616,0.0002298,0.0000279,0.0001248,0.0000036,0.0000208,0.0001419,0.0000544,0.0000952,0.0140085,0.0000406,0.0000095,0.0000200,0.0000088,0.0000241,0.0000099,0.0004235,0.0000733,0.9714740,0.0000385,0.0000725,0.0003981,0.0000071,0.0000126,0.0000381,0.0005635,0.0000347,0.0003316,0.0000098,0.0000052,0.0004830,0.0000421,0.0000100,0.0000198,0.0000239,0.0051048,0.0000582,0.0000278,0.0000133,0.0000165,0.0000233,0.0003112,0.0018479,0.0000289
135,0.0050333,0.0024513,0.0002226,0.0017614,0.0106141,0.0008762,0.0073912,0.0001831,0.0493632,0.0002240,0.0001746,0.0009366,0.0172052,0.0003654,0.0001529,0.0009591,0.0000765,0.0004278,0.0020254,0.0001869,0.0006940,0.0026492,0.0006147,0.0015078,0.0007800,0.0003886,0.0021462,0.0007263,0.0438865,0.0003160,0.0017204,0.0004834,0.0045466,0.0013327,0.0001508,0.0003750,0.0060288,0.0009034,0.0030147,0.0001021,0.0027063,0.0002656,0.0007733,0.0007216,0.0001317,0.0001165,0.8161991,0.0010372,0.0029029,0.0021477
136,0.0000011,0.0000006,0.0000013,0.0000030,0.0000001,0.0000008,0.0000137,0.0000372,0.0000005,0.0000011,0.0000067,0.0000033,0.9963529,0.0000000,0.0000002,0.0000005,0.0000273,0.0000019,0.0000158,0.0000022,0.0000011,0.0000003,0.0000046,0.0000017,0.0000007,0.0000015,0.0000040,0.0001784,0.0000008,0.0000024,0.0000014,0.0000002,0.0000001,0.0000023,0.0000119,0.0031056,0.0000051,0.0000013,0.0000010,0.0000009,0.0000020,0.0000011,0.0001331,0.0000102,0.0000073,0.0000130,0.0000165,0.0000022,0.0000181,0.0000010
137,0.0148200,0.0000482,0.0001793,0.0205079,0.0044557,0.0191205,0.0015685,0.0831625,0.0026589,0.0017093,0.0202550,0.0123357,0.0006122,0.0203703,0.0057603,0.0011688,0.0019230,0.0014231,0.0006605,0.2453575,0.0005458,0.0061599,0.0779237,0.0522598,0.0789483,0.0076595,0.0017355,0.0072246,0.0303097,0.0008932,0.0054969,0.0344765,0.0050595,0.0010062,0.0093236,0.0066888,0.0543570,0.0030363,0.0076016,0.0004876,0.0166367,0.0796175,0.0051411,0.0002433,0.0050258,0.0019573,0.0061417,0.0004570,0.0006457,0.0348428
138,0.0115105,0.0010434,0.0005060,0.1686165,0.0003227,0.0040484,0.0040316,0.0500280,0.4422448,0.0004598,0.0025665,0.0012121,0.0001816,0.0009459,0.0018662,0.0024498,0.0037584,0.0009458,0.0002749,0.0003763,0.0740479,0.0005098,0.0013748,0.0004607,0.0001913,0.0005809,0.1425632,0.0025997,0.0057029,0.0008298,0.0007925,0.0016497,0.0006442,0.0012436,0.0063040,0.0004489,0.0011007,0.0006120,0.0107826,0.0016178,0.0006494,0.0138436,0.0031395,0.0012151,0.0098380,0.0070747,0.0007655,0.0010898,0.0016376,0.0093005
139,0.0174772,0.0013519,0.1108899,0.0031941,0.0294868,0.0325956,0.0241993,0.0013087,0.0070366,0.0303134,0.0081504,0.0112584,0.0046341,0.0023261,0.2543775,0.0272086,0.0231217,0.0031922,0.0014409,0.0046461,0.0306665,0.0055533,0.0123699,0.0062309,0.0052371,0.0049664,0.0112233,0.0030693,0.0026044,0.0236648,0.0004836,0.0245325,0.0136547,0.0036952,0.0369640,0.0013688,0.0197359,0.0023656,0.0354850,0.0853689,0.0009577,0.0192734,0.0012354,0.0243428,0.0040361,0.0010092,0.0015666,0.0124633,0.0043237,0.0033422
140,0.0025927,0.0037176,0.0022074,0.0007993,0.0014224,0.0075269,0.0175260,0.0023230,0.0009173,0.0107242,0.0036646,0.0023994,0.0215532,0.1897324,0.0020546,0.0028912,0.0020883,0.0171437,0.0066188,0.0064210,0.0074865,0.0006150,0.0025483,0.0470287,0.0098989,0.0008183,0.0036631,0.0242786,0.0038034,0.0157676,0.0005883,0.0040458,0.0231830,0.0003506,0.0010486,0.0011612,0.0032397,0.0117716,0.0071844,0.0001015,0.0019001,0.0028236,0.0151945,0.0316594,0.0032740,0.3505990,0.0095847,0.0832991,0.0010063,0.0277519
141,0.0267189,0.0021578,0.0012905,0.0027206,0.0053227,0.0310911,0.0033602,0.0036901,0.0036989,0.0124604,0.0017228,0.0047194,0.0003362,0.0054941,0.0003863,0.0010653,0.0041468,0.0189783,0.0017040,0.0033473,0.0034148,0.0020620,0.0027706,0.0588397,0.2771853,0.0038925,0.0008320,0.0055646,0.0657196,0.1301522,0.0023997,0.0069559,0.0005986,0.0007241,0.0829051,0.0458667,0.0217866,0.0125550,0.0024041,0.0079008,0.0732374,0.0002388,0.0066537,0.0023800,0.0181950,0.0021303,0.0011830,0.0046044,0.0024788,0.0199571
142,0.0007144,0.0126930,0.0018595,0.0020207,0.0821972,0.0029125,0.0004655,0.0002408,0.0074514,0.0036167,0.0086998,0.0021732,0.0008620,0.0037568,0.1593573,0.0111859,0.0021994,0.0003858,0.0053371,0.0025042,0.0248746,0.0003579,0.0002492,0.0809971,0.0000504,0.0575431,0.0090442,0.0007341,0.0026956,0.0011414,0.0014316,0.0394536,0.0006906,0.0006466,0.0090316,0.0011389,0.0016141,0.0029172,0.0084248,0.0005290,0.3781416,0.0014041,0.0059464,0.0004603,0.0363618,0.0008168,0.0033927,0.0053501,0.0025584,0.0113691
143,0.0153911,0.0002240,0.0002855,0.0012325,0.0013738,0.0029330,0.0004054,0.0015915,0.0002455,0.0000447,0.0061020,0.0309880,0.0103718,0.0072584,0.0006967,0.0004798,0.0002724,0.0004722,0.0014746,0.0072711,0.0000965,0.0000331,0.0153673,0.0007450,0.0026336,0.0012764,0.0000107,0.0057560,0.0001620,0.0029481,0.8169676,0.0008363,0.0274476,0.0042227,0.0021799,0.0001068,0.0055911,0.0001011,0.0013203,0.0034727,0.0056318,0.0001631,0.0000892,0.0030231,0.0017477,0.0029116,0.0001694,0.0034400,0.0022663,0.0001686
144,0.0052836,0.0000131,0.0000357,0.0000298,0.0000386,0.0000473,0.0000039,0.0000013,0.0000159,0.0001596,0.0006014,0.0001545,0.0000072,0.0001946,0.0000262,0.0002086,0.0020107,0.0004301,0.0000132,0.0000766,0.0021700,0.0016343,0.0003287,0.0000719,0.0000667,0.0001119,0.0000066,0.0013309,0.0003561,0.0005339,0.0000065,0.0000019,0.9794000,0.0001143,0.0000217,0.0000512,0.0000414,0.0001861,0.0013189,0.0002634,0.0004879,0.0000537,0.0003311,0.0015061,0.0000173,0.0000100,0.0000462,0.0000327,0.0001441,0.0000026
