ID,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Class16,Class17,Class18,Class19,Class20,Class21,Class22,Class23,Class24,Class25,Class26,Class27,Class28,Class29,Class30,Class31,Class32,Class33,Class34,Class35,Class36,Class37,Class38,Class39,Class40,Class41,Class42,Class43,Class44,Class45,Class46,Class47,Class48,Class49,Class50
1072,0.0083596,0.0122143,0.0133727,0.0058831,0.0216818,0.0097881,0.2881782,0.0103281,0.0275600,0.0103794,0.0115711,0.0443593,0.0053524,0.0034158,0.0143465,0.0119004,0.0111173,0.0103377,0.0134876,0.0107454,0.0512503,0.0013188,0.0069361,0.0113369,0.0171373,0.0085167,0.0073200,0.0102493,0.0058348,0.0731089,0.0057583,0.0049618,0.0226692,0.0308054,0.0009657,0.0092630,0.0111935,0.0164992,0.0234857,0.0179367,0.0074739,0.0273116,0.0070822,0.0088760,0.0017654,0.0136092,0.0174024,0.0147906,0.0128420,0.0079204
1073,0.0073089,0.0122555,0.0147594,0.0071476,0.0139978,0.0172735,0.0376249,0.0072160,0.0505501,0.0079990,0.0115291,0.0080305,0.0502708,0.0092789,0.0098451,0.0167550,0.0301532,0.0099091,0.1212931,0.0070313,0.0046671,0.0301340,0.0082443,0.0079916,0.0042705,0.0081635,0.0074464,0.0113440,0.0329155,0.0074105,0.1809988,0.0015083,0.0049454,0.0155935,0.0064731,0.0113851,0.0166543,0.0089526,0.0137187,0.0052691,0.0098665,0.0089692,0.0079932,0.0519946,0.0087682,0.0102111,0.0362466,0.0089871,0.0125227,0.0061260
1074,0.0019607,0.0022084,0.0029170,0.0071909,0.2518282,0.0007986,0.0015209,0.0526536,0.0020373,0.0013561,0.0002908,0.0040799,0.0063395,0.0028906,0.1457337,0.0052902,0.0100649,0.0047387,0.0092769,0.0033679,0.0013471,0.0163434,0.1114735,0.0009066,0.0167007,0.0040822,0.0013423,0.0013982,0.0188294,0.0010418,0.0011321,0.0011974,0.0028220,0.2398822,0.0019578,0.0064610,0.0032747,0.0047651,0.0045824,0.0060099,0.0014992,0.0041435,0.0024748,0.0019412,0.0011358,0.0016192,0.0056516,0.0113499,0.0049814,0.0031089
1075,0.0055419,0.0081032,0.0851866,0.0039127,0.0663107,0.0159714,0.0017021,0.0171321,0.0059448,0.0161373,0.0062290,0.0068778,0.0228004,0.0248099,0.0032561,0.0039873,0.0012852,0.0070153,0.0164265,0.0074541,0.0104735,0.0022397,0.0007444,0.0157574,0.0064961,0.0050453,0.0053786,0.0068142,0.0073807,0.0037907,0.0049694,0.0400076,0.0451758,0.0228328,0.0058932,0.0085045,0.0043162,0.0022724,0.0120705,0.0033652,0.0648933,0.0054819,0.0076865,0.0022760,0.2556934,0.0140021,0.0089516,0.0010573,0.0908337,0.0095113
1076,0.0010450,0.0022679,0.0108062,0.0016707,0.0029231,0.0017021,0.0011296,0.0078116,0.0010728,0.0007100,0.0063731,0.0028034,0.0032577,0.0661284,0.0019155,0.0010961,0.0016705,0.0012066,0.0016012,0.0019176,0.0013452,0.0008852,0.0097643,0.0019421,0.0058105,0.0036658,0.0022882,0.0019419,0.0067145,0.0014773,0.0037394,0.0013267,0.0009674,0.0083678,0.0025090,0.0025794,0.0028783,0.0019289,0.0031539,0.0027183,0.0004951,0.0013653,0.0007256,0.0012260,0.8009639,0.0018264,0.0012514,0.0015719,0.0013333,0.0041276
1077,0.0029003,0.0075157,0.0140690,0.0222114,0.0052184,0.0078269,0.0150894,0.0115142,0.0065201,0.0066211,0.0096332,0.0039033,0.0416153,0.0125317,0.0090193,0.0135697,0.0192691,0.0038527,0.0059722,0.0098715,0.2332537,0.0040993,0.0150589,0.0324593,0.0021452,0.0067235,0.0175178,0.0043984,0.0108549,0.0045202,0.1233003,0.0181551,0.0031962,0.0213837,0.0079261,0.0142967,0.0141978,0.0035284,0.0062342,0.0039627,0.0103476,0.0028956,0.0069372,0.0058013,0.0202086,0.0114325,0.1213209,0.0174976,0.0052990,0.0223222
1078,0.0085262,0.0029448,0.0043089,0.0024925,0.0158664,0.0031911,0.0049256,0.0042700,0.0030493,0.0057879,0.0018262,0.3489924,0.0053436,0.0024018,0.0015190,0.0010859,0.0202908,0.0021033,0.0015912,0.0079564,0.4291090,0.0044827,0.0085480,0.0010595,0.0049924,0.0016830,0.0008491,0.0019153,0.0037255,0.0036138,0.0105316,0.0033233,0.0068690,0.0020882,0.0011575,0.0053051,0.0016101,0.0033152,0.0019343,0.0118231,0.0031813,0.0031191,0.0017100,0.0085672,0.0029783,0.0065820,0.0026246,0.0079430,0.0022165,0.0046693
1079,0.0027893,0.0017340,0.0025304,0.0019969,0.0080786,0.0035436,0.0320711,0.0026816,0.0223634,0.0015935,0.0024186,0.2319232,0.0014133,0.0032795,0.0020352,0.0055298,0.0012614,0.0025260,0.0022109,0.1726619,0.0105511,0.0025403,0.0017100,0.0080573,0.0015248,0.0035156,0.0021499,0.0029865,0.0047800,0.0196490,0.0503205,0.0031623,0.0016623,0.0066929,0.0010324,0.0124401,0.0797821,0.0033581,0.0038997,0.0045936,0.0722766,0.0065233,0.0035547,0.0009115,0.1171967,0.0469208,0.0022438,0.0045449,0.0028459,0.0139311
1080,0.0013187,0.0009519,0.0199852,0.0003701,0.0112900,0.0008623,0.0006559,0.0022382,0.0031429,0.0131693,0.0005685,0.0011656,0.0008248,0.0008314,0.0024682,0.0014254,0.0006900,0.0023765,0.0125286,0.0064572,0.0008012,0.0063959,0.7843116,0.0013052,0.0058027,0.0219639,0.0005075,0.0340070,0.0014051,0.0011992,0.0004746,0.0007235,0.0007671,0.0007899,0.0447058,0.0007022,0.0003286,0.0004376,0.0011167,0.0003434,0.0003828,0.0005364,0.0003136,0.0010262,0.0004312,0.0002917,0.0015548,0.0025345,0.0009575,0.0005625
1081,0.0777219,0.0173404,0.0110913,0.0091034,0.0086364,0.0060017,0.0185275,0.0135101,0.0070867,0.0213456,0.0182272,0.0093154,0.0536889,0.0601222,0.0084075,0.0240140,0.0240408,0.0061881,0.0099268,0.0148003,0.0094664,0.0075238,0.0067472,0.0157790,0.0119633,0.0125424,0.0126641,0.0079618,0.0063622,0.0076930,0.0128863,0.0118850,0.0878055,0.0086174,0.0228725,0.0093694,0.0094479,0.0079248,0.0098977,0.0077786,0.0837464,0.0190088,0.0432757,0.0033663,0.0404591,0.0234297,0.0100112,0.0341814,0.0178051,0.0184319
1082,0.0004626,0.0018079,0.0013514,0.0009996,0.1769786,0.0008048,0.0003932,0.0003100,0.0007642,0.0015873,0.0008953,0.7779875,0.0009900,0.0003240,0.0016479,0.0001576,0.0009028,0.0002768,0.0008939,0.0004431,0.0008541,0.0007288,0.0004235,0.0007904,0.0008973,0.0032108,0.0008297,0.0008234,0.0008930,0.0009427,0.0011046,0.0009459,0.0026853,0.0004853,0.0000364,0.0010014,0.0003520,0.0013325,0.0021519,0.0018280,0.0013711,0.0004561,0.0019169,0.0005087,0.0005824,0.0013938,0.0003755,0.0003387,0.0003379,0.0004234
1083,0.0085507,0.0130163,0.0093817,0.0083608,0.0054454,0.0159124,0.0038298,0.0087526,0.0124254,0.0039523,0.0056697,0.0078660,0.0012658,0.0395807,0.0053669,0.0058898,0.5300721,0.0045060,0.0057664,0.0041133,0.0082804,0.0091981,0.0106464,0.0114433,0.0018282,0.0024458,0.0032535,0.0105453,0.0014590,0.0036152,0.0018603,0.0021886,0.0053995,0.0312591,0.0184490,0.0106408,0.0057736,0.0188907,0.0037900,0.0054078,0.0028793,0.0197644,0.0446742,0.0074110,0.0026791,0.0065669,0.0063606,0.0061381,0.0314210,0.0060067
1084,0.0327100,0.0108641,0.0031824,0.0036784,0.0093770,0.0070728,0.0030629,0.0177128,0.0061094,0.0053967,0.0069688,0.0052571,0.0056203,0.0091973,0.0174506,0.0182161,0.0111167,0.0063489,0.0126998,0.1983840,0.0062731,0.0023491,0.0064022,0.0054185,0.0048415,0.0104546,0.0023865,0.0052557,0.0089229,0.0155436,0.0041345,0.0044118,0.0074789,0.0047006,0.0121899,0.3722973,0.0041338,0.0088451,0.0108342,0.0415622,0.0032379,0.0066827,0.0127652,0.0090447,0.0099775,0.0044737,0.0075389,0.0078032,0.0047293,0.0048850
1085,0.0227813,0.0052826,0.1668802,0.0095846,0.0057540,0.0065730,0.0140026,0.0096848,0.0152174,0.0135348,0.0058789,0.0020847,0.0245420,0.0107367,0.0199771,0.0022973,0.0673239,0.0188755,0.0524170,0.0034651,0.0165134,0.0092622,0.0109987,0.0200167,0.0070536,0.0058743,0.0044381,0.0095528,0.1595246,0.0084514,0.0081049,0.0159772,0.0075221,0.0064970,0.0168546,0.0109160,0.0231720,0.0167689,0.0124739,0.0094454,0.0235864,0.0161347,0.0061746,0.0109674,0.0140624,0.0131777,0.0149035,0.0215643,0.0110473,0.0120700
1086,0.0001050,0.0000815,0.7957976,0.0002218,0.0004690,0.0000214,0.0000207,0.0006677,0.0009287,0.0000918,0.0002150,0.0005822,0.0001934,0.0000591,0.0001942,0.0000853,0.0488743,0.0006071,0.0001629,0.0045665,0.0006629,0.0001694,0.0001622,0.0003009,0.1360385,0.0018516,0.0002951,0.0001768,0.0000510,0.0009466,0.0002815,0.0002153,0.0000890,0.0000962,0.0004014,0.0000378,0.0002092,0.0000487,0.0007949,0.0002386,0.0000478,0.0001915,0.0001915,0.0002244,0.0002577,0.0001996,0.0008459,0.0001113,0.0001972,0.0007202
1087,0.0029366,0.0018128,0.0102907,0.0141693,0.0061140,0.0253969,0.0042910,0.0032383,0.0047121,0.0051825,0.0028756,0.0077586,0.0068517,0.0324877,0.2392976,0.0023396,0.0026549,0.3818137,0.0050972,0.0040790,0.0156597,0.0060458,0.0018090,0.0033159,0.0077577,0.0068434,0.0316909,0.0017393,0.0015975,0.0030420,0.0017093,0.0061342,0.0011948,0.0027447,0.0070918,0.0287661,0.0027237,0.0023537,0.0085614,0.0012449,0.0026654,0.0381929,0.0205121,0.0059687,0.0074094,0.0061927,0.0013174,0.0037302,0.0021005,0.0064856
1088,0.0008386,0.0044405,0.0003346,0.0012480,0.0025500,0.0010792,0.0008683,0.0020865,0.0005203,0.0008215,0.0002029,0.0108898,0.0073452,0.0004345,0.0017027,0.0005969,0.0005354,0.0004774,0.0007410,0.0017015,0.0002245,0.0004722,0.0015844,0.0002473,0.0004652,0.0007071,0.0132661,0.0014100,0.0016814,0.0006206,0.0004711,0.0009690,0.0003139,0.1105921,0.0006453,0.0003650,0.0005373,0.0009280,0.0002819,0.0007572,0.0007741,0.8151352,0.0009641,0.0007580,0.0013023,0.0010273,0.0016297,0.0010954,0.0008893,0.0004702
1089,0.0002667,0.0002188,0.0002823,0.0006788,0.0002882,0.0005185,0.0001679,0.0000745,0.0008352,0.0011545,0.0002402,0.0023069,0.0002226,0.0005010,0.0003480,0.0004831,0.0010826,0.0001523,0.0003011,0.0004453,0.0000875,0.0000456,0.0004240,0.0006688,0.0019264,0.0003666,0.7927256,0.0002810,0.0001631,0.0002144,0.0002403,0.0000698,0.0006969,0.0580547,0.0007303,0.0002080,0.0011141,0.0964498,0.0010011,0.0004580,0.0002815,0.0003496,0.0011738,0.0146027,0.0065033,0.0012261,0.0079100,0.0007753,0.0002319,0.0004512
1090,0.0009805,0.0015527,0.0016579,0.0012164,0.0011618,0.0002903,0.0005259,0.0003690,0.0005929,0.0011595,0.0006100,0.0007998,0.0018080,0.0005844,0.0015306,0.0007647,0.0154984,0.0006119,0.0007437,0.0006269,0.0033073,0.0008494,0.9248329,0.0013314,0.0037457,0.0006136,0.0004906,0.0010242,0.0005894,0.0012687,0.0007741,0.0011200,0.0020766,0.0003966,0.0014680,0.0009964,0.0101991,0.0011533,0.0004195,0.0009663,0.0007556,0.0001355,0.0023198,0.0018368,0.0006818,0.0012004,0.0007645,0.0010105,0.0001657,0.0004210
1091,0.0039985,0.0532189,0.0044453,0.0827370,0.0539436,0.0086402,0.0046141,0.0025107,0.0026727,0.0059897,0.0853038,0.0809574,0.0437281,0.0154965,0.1219253,0.0259389,0.0043265,0.0001752,0.0038724,0.0253590,0.0051534,0.0054998,0.0026140,0.0086529,0.0047876,0.0099691,0.0086246,0.0029821,0.0575167,0.0182187,0.0040129,0.0049898,0.0368347,0.0009951,0.0167681,0.0067759,0.0098854,0.0018726,0.0038489,0.0118343,0.0160044,0.0879971,0.0019677,0.0063388,0.0028041,0.0091712,0.0075288,0.0017637,0.0043381,0.0103960
1092,0.0020834,0.0024202,0.0003152,0.0016445,0.0021909,0.0021950,0.0011899,0.0014332,0.0006140,0.0013233,0.0004218,0.0008441,0.0015785,0.0008321,0.0042093,0.0002584,0.0250636,0.0012662,0.0003485,0.0008806,0.0003614,0.0006938,0.0017954,0.0007561,0.0009911,0.0009933,0.0009952,0.0011708,0.0004973,0.0086078,0.0011736,0.0028782,0.0013725,0.0014612,0.0008365,0.0008113,0.0031906,0.0006176,0.0005649,0.0017044,0.0012536,0.8443280,0.0013361,0.0029162,0.0109261,0.0011961,0.0524581,0.0003129,0.0002112,0.0024759
1093,0.0004497,0.0001432,0.0001397,0.0000712,0.0001599,0.0002639,0.0001726,0.0000638,0.0002405,0.0001090,0.0000982,0.0002020,0.0001689,0.0001815,0.9862492,0.0001868,0.0002150,0.0002991,0.0002192,0.0003138,0.0002292,0.0005596,0.0001888,0.0000640,0.0001831,0.0001867,0.0000628,0.0007608,0.0001944,0.0001082,0.0003174,0.0006703,0.0002192,0.0002582,0.0023752,0.0002810,0.0000374,0.0003846,0.0001113,0.0001907,0.0002188,0.0004158,0.0000813,0.0001275,0.0000381,0.0004797,0.0004348,0.0003379,0.0002026,0.0003331
1094,0.0837211,0.0038052,0.0191215,0.0145352,0.0075496,0.0217040,0.0195614,0.0196874,0.0483592,0.0155001,0.0101589,0.0117338,0.0147364,0.0205902,0.0069496,0.0422557,0.0150292,0.0038173,0.0054445,0.0105944,0.0228803,0.0507962,0.0144345,0.0303599,0.0153993,0.0049537,0.0121577,0.0080246,0.0173423,0.0132599,0.0184077,0.0085257,0.0322065,0.0120324,0.0138818,0.0899763,0.0057166,0.0093340,0.1126659,0.0055591,0.0256918,0.0035066,0.0050731,0.0056618,0.0086943,0.0288656,0.0074861,0.0088371,0.0101641,0.0032503
1095,0.0082059,0.0056766,0.0071604,0.0037627,0.1643937,0.0073404,0.0139402,0.0521887,0.0074143,0.0096319,0.0072593,0.0082696,0.0091372,0.0084297,0.0076152,0.0056291,0.0216245,0.0171109,0.0112412,0.0113174,0.0098274,0.0109974,0.0134613,0.3793793,0.0182237,0.0085355,0.0045184,0.0034524,0.0058729,0.0098367,0.0056411,0.0069032,0.0136065,0.0025173,0.0088610,0.0029498,0.0083759,0.0083540,0.0073563,0.0049778,0.0024631,0.0074020,0.0055415,0.0049191,0.0042744,0.0080885,0.0035601,0.0103192,0.0056981,0.0267372
1096,0.0059562,0.0063523,0.0024549,0.0078089,0.0539351,0.0294531,0.0155233,0.0008675,0.0688966,0.0014786,0.0237379,0.0045323,0.0215348,0.0023915,0.0116348,0.0983247,0.0455168,0.0030838,0.0043724,0.0068012,0.0034764,0.0359650,0.0015620,0.0000841,0.0027356,0.0064034,0.0161737,0.0971768,0.0109821,0.0055707,0.0181513,0.0145065,0.0932029,0.0020322,0.0279069,0.0095958,0.1399692,0.0040800,0.0029942,0.0049965,0.0132955,0.0275255,0.0046525,0.0036190,0.0054675,0.0038192,0.0132090,0.0111931,0.0013995,0.0035970
1097,0.0160072,0.0041097,0.0082228,0.0009053,0.0010065,0.0052548,0.0013257,0.0035932,0.0051049,0.0126194,0.0007875,0.0015711,0.0004245,0.0285204,0.0014897,0.0019401,0.0016580,0.0019129,0.0042819,0.0021618,0.0070778,0.0027585,0.0197013,0.0012774,0.0023236,0.0051001,0.0027189,0.0070401,0.0158749,0.0010661,0.0024401,0.0012308,0.0005057,0.7195060,0.0182006,0.0109489,0.0016051,0.0049729,0.0018923,0.0036157,0.0027379,0.0007036,0.0098710,0.0034133,0.0399440,0.0042092,0.0025416,0.0013658,0.0012535,0.0012060
1098,0.0020681,0.0011405,0.0009996,0.0077831,0.0030647,0.0034474,0.0027353,0.0015793,0.0094613,0.0020317,0.0173809,0.0015206,0.0023185,0.0042453,0.0009520,0.0014155,0.0053052,0.0028446,0.0013056,0.0028680,0.0018012,0.6506052,0.0009690,0.0017943,0.0053979,0.0052691,0.0029073,0.0042578,0.0396705,0.1195415,0.0112991,0.0109099,0.0050690,0.0039400,0.0008262,0.0022496,0.0020022,0.0018269,0.0055357,0.0008802,0.0126730,0.0042906,0.0014364,0.0016094,0.0017568,0.0063546,0.0161991,0.0013822,0.0011398,0.0019383
1099,0.0025953,0.0071746,0.0751076,0.0278142,0.0046051,0.0040897,0.0003859,0.0020137,0.0153455,0.0130092,0.0540250,0.0232286,0.0386176,0.0063253,0.0227092,0.0106996,0.2790805,0.0041020,0.0303801,0.0448882,0.0096103,0.0044744,0.0002309,0.0082304,0.0266400,0.0049636,0.0037969,0.0044330,0.0243272,0.0138940,0.0038817,0.0174456,0.0073103,0.0037757,0.0172667,0.0249296,0.0107141,0.0090004,0.0010708,0.0113179,0.0161409,0.0100455,0.0144920,0.0208799,0.0013098,0.0015189,0.0033385,0.0012303,0.0555898,0.0019442
1100,0.0012134,0.0009813,0.0005452,0.0073587,0.0017588,0.0019181,0.0012854,0.0034870,0.0017609,0.0044179,0.0013876,0.0016784,0.0008354,0.0006026,0.0011918,0.0007410,0.0030418,0.0024019,0.0019997,0.0019485,0.0029164,0.0025607,0.0007779,0.0065982,0.0006855,0.0010166,0.0018245,0.0027676,0.0016849,0.0007688,0.0016005,0.0054303,0.0014885,0.0010997,0.0026506,0.0022256,0.0012561,0.0006074,0.0008903,0.0016456,0.0028592,0.0053951,0.0033350,0.0032522,0.0008604,0.0021013,0.0016521,0.8946145,0.0018375,0.0030415
1101,0.0015270,0.0013174,0.0012219,0.0010976,0.0065979,0.0036417,0.0134055,0.0046642,0.0020251,0.0026902,0.0010282,0.0038427,0.0019354,0.0058700,0.0045955,0.0008963,0.0049321,0.0257998,0.0032640,0.0014284,0.0033144,0.0043089,0.0121663,0.0012624,0.0017440,0.0031867,0.0016076,0.0297256,0.0060126,0.0187703,0.0026768,0.0063009,0.0010085,0.0031002,0.0021304,0.0013763,0.0035529,0.0040731,0.0058502,0.0026448,0.0035931,0.0009616,0.0016583,0.0015810,0.0048453,0.0031514,0.7713815,0.0012106,0.0028762,0.0021469
1102,0.0001845,0.0000059,0.0001056,0.0000229,0.0000119,0.0000118,0.0001769,0.0000124,0.0000034,0.0000310,0.0000537,0.9943416,0.0000199,0.0000192,0.0000079,0.0000052,0.0000100,0.0000098,0.0000099,0.0000151,0.0000159,0.0000119,0.0000008,0.0000438,0.0000054,0.0000125,0.0000426,0.0000065,0.0000313,0.0000055,0.0000110,0.0000650,0.0000137,0.0000061,0.0000128,0.0017839,0.0000108,0.0000658,0.0000071,0.0000147,0.0000032,0.0000135,0.0024684,0.0000407,0.0000591,0.0000702,0.0000206,0.0000083,0.0000088,0.0000814
1103,0.0004578,0.0016467,0.0010901,0.0004439,0.0010519,0.0009350,0.0000146,0.0039262,0.0007578,0.0017134,0.0002633,0.0016343,0.0018592,0.0000369,0.0034350,0.0033004,0.0009934,0.0006241,0.0002358,0.0004911,0.0008373,0.0004417,0.0001867,0.0110015,0.0070348,0.8194709,0.0017163,0.0008024,0.0005271,0.0925676,0.0004878,0.0000911,0.0000701,0.0002982,0.0007134,0.0024688,0.0010170,0.0021326,0.0012547,0.0004101,0.0016238,0.0009415,0.0001249,0.0001049,0.0000905,0.0058271,0.0009980,0.0067058,0.0035696,0.0115727
1104,0.0351156,0.0383668,0.0438286,0.0083222,0.0063179,0.0117498,0.0018695,0.0113976,0.0086847,0.0105037,0.0180917,0.0305562,0.0094147,0.0320947,0.0075003,0.0202536,0.0479963,0.0216050,0.0087386,0.0104144,0.0096977,0.0076450,0.0047799,0.0150683,0.0132816,0.0092450,0.0103822,0.0120901,0.0118115,0.0447803,0.0151920,0.0075344,0.0096287,0.0169087,0.0135625,0.0662398,0.0132910,0.0378771,0.0296067,0.0168853,0.0579123,0.0207744,0.0113250,0.0111122,0.0073003,0.0090276,0.0495660,0.0053040,0.0469397,0.0324089
1105,0.0017243,0.0027728,0.0027887,0.0495078,0.0129191,0.0166876,0.0012183,0.0033908,0.0057551,0.0108000,0.0033780,0.0014985,0.0141804,0.0090181,0.0017397,0.0091480,0.0017292,0.0106282,0.0017182,0.0012744,0.0045706,0.6664033,0.0048362,0.0022224,0.0054969,0.0052820,0.0070227,0.0065231,0.0058190,0.0031015,0.0029522,0.0182773,0.0010174,0.0057746,0.0104041,0.0019362,0.0038969,0.0041926,0.0067390,0.0019133,0.0016475,0.0072858,0.0025668,0.0096582,0.0051480,0.0037025,0.0047204,0.0048908,0.0290389,0.0010825
1106,0.0073509,0.0699648,0.0123614,0.0020605,0.0808577,0.0087107,0.0095554,0.0100461,0.0014030,0.0085937,0.0214395,0.0177261,0.2371531,0.0023514,0.0394027,0.0058717,0.0016073,0.0725567,0.0214797,0.0069455,0.0032630,0.0033602,0.0021453,0.0146632,0.0085120,0.0128403,0.0040485,0.0899916,0.0035048,0.0044457,0.0211726,0.0017623,0.0148684,0.0147574,0.0202248,0.0065287,0.0298130,0.0027750,0.0086155,0.0085578,0.0067591,0.0088669,0.0100887,0.0046414,0.0036608,0.0194909,0.0121660,0.0087562,0.0069874,0.0052945
1107,0.0074720,0.0058606,0.0117038,0.0138327,0.0085306,0.0092850,0.0060722,0.0252227,0.0333974,0.0113220,0.0116870,0.0167972,0.1176292,0.0069969,0.0050675,0.0070510,0.0080540,0.0041569,0.0155980,0.0088912,0.0174983,0.0079988,0.0209793,0.0061090,0.0051674,0.0019272,0.0167029,0.0195071,0.0247834,0.0489221,0.0049830,0.0021691,0.0109073,0.0044809,0.0572204,0.0179717,0.0286901,0.0075775,0.0062480,0.2488234,0.0074688,0.0060880,0.0113285,0.0102144,0.0132889,0.0081726,0.0076001,0.0077139,0.0323549,0.0024750
1108,0.0000391,0.0001666,0.0000588,0.0000972,0.0000696,0.0002288,0.0001094,0.0000867,0.0001322,0.0000636,0.0000202,0.0000845,0.0000229,0.0000842,0.0000406,0.0000559,0.0003544,0.0003289,0.0000857,0.0000483,0.0000371,0.9936442,0.0003824,0.0000257,0.0001457,0.0000481,0.0000447,0.0001430,0.0000538,0.0000335,0.0001330,0.0000365,0.0000747,0.0001064,0.0001108,0.0000617,0.0015232,0.0000309,0.0001599,0.0001753,0.0000829,0.0000259,0.0000739,0.0000281,0.0000551,0.0000296,0.0003666,0.0000415,0.0000531,0.0000951
1109,0.0019488,0.0037238,0.0066894,0.0012346,0.0034153,0.0024070,0.0022083,0.0175595,0.0025796,0.0062303,0.1448478,0.0015788,0.0085234,0.0025367,0.0062088,0.0254424,0.0022459,0.0027605,0.0009333,0.0029080,0.0020198,0.0214130,0.0082549,0.0022023,0.0013328,0.0041732,0.0030827,0.0005491,0.0028797,0.0067190,0.0021030,0.0037244,0.0044520,0.0084608,0.6235076,0.0056750,0.0009655,0.0019640,0.0033109,0.0023131,0.0069509,0.0022438,0.0021874,0.0023939,0.0020568,0.0037142,0.0212605,0.0013694,0.0024369,0.0003012
1110,0.0005142,0.0001691,0.0001574,0.0001067,0.0000340,0.0028370,0.0000372,0.0001242,0.0001475,0.0000832,0.0002046,0.0003030,0.0006949,0.0000512,0.0001676,0.0000570,0.0000481,0.0002085,0.0000828,0.0001327,0.0000526,0.0000594,0.0002123,0.0000027,0.0000700,0.0000971,0.0001592,0.0000729,0.0000663,0.9903260,0.0000596,0.0003269,0.0000752,0.0001022,0.0000379,0.0001249,0.0006976,0.0000713,0.0000357,0.0001976,0.0001776,0.0001298,0.0000586,0.0001137,0.0000378,0.0000999,0.0001085,0.0001016,0.0001178,0.0000461
1111,0.0007296,0.0012427,0.0031929,0.0006496,0.0009166,0.0036871,0.0021527,0.0022434,0.7898362,0.0006668,0.0008680,0.0016172,0.0008153,0.0000226,0.0020503,0.0100280,0.0005122,0.0044126,0.0035208,0.0021422,0.0016134,0.0007332,0.0007592,0.0011224,0.0003086,0.0019260,0.0010451,0.0013421,0.0001801,0.0014810,0.0027963,0.0002076,0.0072758,0.0004407,0.0016519,0.0007631,0.0001616,0.0827244,0.0019057,0.0012387,0.0020457,0.0435779,0.0011306,0.0013558,0.0013473,0.0029713,0.0035797,0.0016405,0.0008622,0.0005054
1112,0.0020601,0.0003956,0.0003981,0.0003972,0.0007227,0.0003006,0.0001042,0.0001295,0.0009300,0.0005899,0.0002686,0.1870854,0.0006680,0.0005433,0.0314138,0.0002098,0.0005283,0.0013644,0.0012450,0.0002169,0.0019086,0.0006401,0.0002150,0.0005107,0.0007223,0.0009421,0.0004829,0.0003062,0.0001545,0.3207091,0.0003251,0.0250386,0.0005359,0.0002995,0.0002691,0.0006352,0.0005144,0.0007709,0.0004215,0.0036089,0.0001357,0.0004303,0.0022684,0.0003368,0.0013794,0.3998181,0.0002709,0.0034326,0.0003640,0.0029820
1113,0.0046149,0.0016089,0.0052531,0.1832286,0.0024326,0.0134201,0.0045498,0.0018715,0.0090654,0.0039307,0.0064280,0.0116432,0.0018943,0.0336989,0.0081872,0.0180342,0.0060491,0.0018021,0.0437405,0.0033218,0.0012572,0.0024589,0.0091809,0.0093099,0.0008969,0.0025871,0.0130549,0.0045579,0.0109347,0.0304031,0.0015584,0.0022534,0.0012736,0.0280177,0.1921292,0.0142234,0.0223045,0.0235277,0.0036447,0.0019690,0.0014646,0.0034754,0.0207373,0.0274848,0.0052042,0.1800545,0.0122995,0.0014672,0.0044785,0.0030161
1114,0.0024227,0.0065172,0.0261960,0.0030689,0.0049381,0.0117471,0.0033288,0.0849844,0.0136739,0.0617181,0.0072911,0.0119234,0.0014752,0.0023243,0.0347427,0.0080733,0.0064927,0.0015472,0.0070939,0.0050535,0.0838611,0.0017945,0.0018589,0.0034935,0.0015447,0.0030544,0.0038528,0.0472581,0.0020884,0.0147260,0.0038149,0.0031386,0.0057895,0.0023064,0.0033779,0.4152621,0.0042064,0.0094913,0.0083661,0.0026279,0.0106678,0.0020474,0.0333700,0.0020222,0.0011213,0.0018700,0.0029196,0.0025434,0.0090983,0.0078142
1115,0.0000113,0.0001360,0.0001835,0.0000581,0.0001095,0.0001377,0.0000112,0.0000582,0.0000873,0.0003705,0.0000351,0.0000239,0.0001200,0.0000422,0.0002972,0.0000317,0.0010125,0.0000276,0.0000486,0.9858191,0.0000159,0.0000353,0.0000353,0.0000344,0.0000381,0.0001233,0.0000460,0.0000167,0.0007254,0.0000418,0.0000399,0.0000521,0.0000314,0.0000203,0.0001196,0.0000142,0.0030982,0.0000253,0.0037866,0.0000635,0.0000235,0.0000608,0.0000972,0.0000622,0.0000980,0.0006344,0.0015911,0.0003864,0.0000095,0.0000524
1116,0.1599697,0.0022505,0.0026373,0.0011210,0.0003236,0.0031000,0.0005561,0.0005789,0.0002150,0.0018491,0.0011696,0.0004557,0.0004821,0.0016552,0.0003315,0.0014933,0.0015934,0.0109937,0.0030351,0.0008966,0.0010291,0.0017687,0.0017879,0.0038087,0.0053932,0.0014538,0.0005547,0.0063350,0.0011350,0.0033480,0.0020182,0.0006432,0.0018474,0.0034705,0.0021132,0.0015728,0.0006287,0.7068397,0.0009206,0.0009058,0.0006141,0.0008028,0.0064912,0.0011008,0.0020074,0.0029647,0.0015542,0.0378285,0.0013869,0.0029679
