ID,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Class16,Class17,Class18,Class19,Class20,Class21,Class22,Class23,Class24,Class25,Class26,Class27,Class28,Class29,Class30,Class31,Class32,Class33,Class34,Class35,Class36,Class37,Class38,Class39,Class40,Class41,Class42,Class43,Class44,Class45,Class46,Class47,Class48,Class49,Class50
1042,0.0020540,0.0042327,0.0662662,0.0010819,0.0004553,0.0207164,0.0540279,0.0022736,0.0071449,0.0006255,0.0064789,0.0039723,0.0015866,0.0003907,0.0008414,0.0100781,0.1711097,0.0002495,0.0057155,0.0010061,0.0000682,0.2326677,0.0058975,0.0255080,0.0150927,0.0038424,0.0009149,0.0067045,0.0043236,0.0025071,0.0188221,0.0087338,0.0046276,0.0159457,0.0180738,0.1098186,0.0604748,0.0009792,0.0031902,0.0108712,0.0003546,0.0219227,0.0010307,0.0159346,0.0018292,0.0077729,0.0018249,0.0244462,0.0037854,0.0117279
1043,0.0000075,0.0000022,0.0000106,0.0000411,0.0000050,0.0000010,0.0000262,0.0000064,0.0000068,0.0001061,0.0002127,0.0000112,0.0000038,0.0000060,0.0000015,0.0001102,0.0000168,0.0000328,0.0000112,0.0000162,0.0000250,0.0000006,0.0000611,0.0000185,0.0000175,0.0000059,0.0000041,0.0000041,0.0000041,0.0004018,0.0000220,0.0000081,0.0000012,0.0000385,0.0000012,0.0007281,0.0000246,0.0000111,0.0000031,0.0000003,0.0002495,0.0000075,0.0000026,0.0000111,0.0000014,0.9974257,0.0000007,0.0000286,0.0000351,0.0002216
1044,0.0016210,0.0001716,0.0748837,0.0013756,0.0001331,0.0037646,0.0000443,0.0000211,0.0003755,0.0002708,0.0002035,0.0002894,0.0000091,0.0617592,0.0002368,0.0001015,0.0059258,0.0000625,0.0001943,0.0014191,0.8312223,0.0001994,0.0000552,0.0001138,0.0016570,0.0019032,0.0000479,0.0050031,0.0005586,0.0003149,0.0000132,0.0003086,0.0003290,0.0001658,0.0000258,0.0000166,0.0014996,0.0000929,0.0002785,0.0026630,0.0000707,0.0000067,0.0000470,0.0000791,0.0001827,0.0000869,0.0000131,0.0000457,0.0000108,0.0001268
1045,0.0140977,0.0010931,0.0077021,0.0002564,0.0313287,0.0215434,0.0012351,0.0010148,0.0001240,0.0005311,0.0064134,0.0616544,0.0113570,0.0010754,0.0128336,0.0008540,0.0183978,0.0018024,0.0013279,0.0029791,0.0004999,0.0001922,0.0030081,0.0003214,0.0056464,0.0072862,0.0020843,0.0004561,0.0001496,0.0013853,0.0016648,0.0032190,0.0014483,0.0120712,0.0608442,0.0404850,0.0035873,0.0109514,0.0049097,0.0036074,0.0271238,0.0004597,0.0049272,0.0005205,0.0066040,0.0012629,0.0532527,0.5113022,0.0225756,0.0105324
1046,0.0004033,0.0002533,0.0011947,0.0028213,0.0000388,0.0014569,0.0002003,0.0003438,0.0003565,0.0000159,0.0832972,0.0001584,0.0010853,0.0000295,0.0004890,0.0018218,0.0002909,0.8045888,0.0000190,0.0006489,0.0000237,0.0000296,0.0010920,0.0004268,0.0011323,0.0042343,0.0001673,0.0469105,0.0020306,0.0005157,0.0003184,0.0021507,0.0024637,0.0039799,0.0023000,0.0001925,0.0021756,0.0011495,0.0003701,0.0004248,0.0003198,0.0102372,0.0005213,0.0070240,0.0009885,0.0008986,0.0018369,0.0003179,0.0008734,0.0053812
1047,0.0002142,0.0000191,0.0000151,0.0001030,0.0000197,0.1305950,0.0000391,0.0000000,0.0000914,0.0001052,0.0001797,0.0000258,0.0000347,0.0000011,0.0003863,0.0011806,0.8575548,0.0004682,0.0007934,0.0000686,0.0000565,0.0000040,0.0008456,0.0000244,0.0000004,0.0000112,0.0000311,0.0011566,0.0001038,0.0000998,0.0000684,0.0000469,0.0000108,0.0001905,0.0000512,0.0000789,0.0028336,0.0000004,0.0003572,0.0000075,0.0000019,0.0012331,0.0000013,0.0006055,0.0000800,0.0000076,0.0000827,0.0000864,0.0000145,0.0000135
1048,0.0060209,0.0004479,0.0128410,0.0062789,0.0004074,0.0000121,0.0257587,0.0036441,0.0024086,0.0021572,0.0000125,0.0001352,0.0007863,0.0004080,0.0012622,0.0002684,0.0000823,0.0001713,0.0009600,0.0001777,0.0009095,0.0000435,0.0000514,0.0012392,0.0001100,0.2406552,0.0001203,0.0217765,0.5686521,0.0024396,0.0055438,0.0013248,0.0003977,0.0006608,0.0125294,0.0508594,0.0069264,0.0001176,0.0030731,0.0025663,0.0001534,0.0006445,0.0013417,0.0018346,0.0003946,0.0003177,0.0065860,0.0030514,0.0010454,0.0003937
1049,0.0001405,0.0000990,0.0000040,0.9933874,0.0023662,0.0000715,0.0000486,0.0002284,0.0000768,0.0000446,0.0000332,0.0005823,0.0000128,0.0000428,0.0001358,0.0007462,0.0000081,0.0000385,0.0000188,0.0000075,0.0000225,0.0000493,0.0000161,0.0000042,0.0000066,0.0000021,0.0001489,0.0000079,0.0003018,0.0000817,0.0000321,0.0000066,0.0001271,0.0000428,0.0004094,0.0000212,0.0000571,0.0000486,0.0000290,0.0000018,0.0001468,0.0000231,0.0000052,0.0000431,0.0000245,0.0000014,0.0000297,0.0000514,0.0000006,0.0001642
1050,0.0004211,0.0000132,0.0000160,0.0001120,0.0000727,0.0000065,0.0002704,0.0001087,0.0000348,0.0003108,0.0000168,0.0000088,0.0000078,0.0000732,0.0012193,0.0001199,0.0000060,0.0001284,0.0000243,0.0000902,0.0008431,0.0000886,0.0000150,0.0000264,0.0000534,0.0000868,0.0000004,0.0000273,0.0000233,0.0001501,0.0000421,0.0000749,0.0001979,0.9794179,0.0007615,0.0000425,0.0000234,0.0021896,0.0006519,0.0000374,0.0049516,0.0002514,0.0000656,0.0000144,0.0000569,0.0001554,0.0003689,0.0062359,0.0000264,0.0000589
1051,0.0020867,0.0124935,0.0011611,0.0013007,0.0026724,0.0008370,0.0050252,0.0051974,0.0059773,0.0006646,0.0058618,0.0060956,0.0779011,0.0010467,0.0165505,0.0012486,0.0013399,0.0002281,0.0020005,0.0005580,0.0003186,0.0332557,0.0584531,0.0061603,0.0003154,0.0023121,0.0002443,0.1126141,0.0110438,0.0002181,0.0008388,0.0224199,0.0221681,0.0015873,0.0016007,0.0002077,0.0893858,0.0004095,0.1053491,0.0038375,0.0060359,0.0611216,0.0004174,0.0005058,0.0022773,0.2978254,0.0007429,0.0006033,0.0069204,0.0005634
1052,0.0000228,0.9790523,0.0000939,0.0000762,0.0003577,0.0000348,0.0000885,0.0000881,0.0002435,0.0000467,0.0000340,0.0000436,0.0001852,0.0000094,0.0000700,0.0000152,0.0001127,0.0003093,0.0000034,0.0005785,0.0000623,0.0008867,0.0000297,0.0000516,0.0001184,0.0001373,0.0035584,0.0047636,0.0000534,0.0019586,0.0000048,0.0000311,0.0032916,0.0003833,0.0000644,0.0000122,0.0000864,0.0000174,0.0000502,0.0006808,0.0000092,0.0001121,0.0002537,0.0001566,0.0001385,0.0000687,0.0000131,0.0001989,0.0013194,0.0000222
1053,0.0000127,0.0000099,0.0000026,0.0000028,0.0000226,0.0000030,0.0000065,0.0000011,0.0000407,0.0000035,0.0000239,0.0000063,0.0000032,0.0000142,0.0000034,0.0000870,0.0000077,0.0000046,0.0000043,0.0000274,0.0000020,0.9861118,0.0000053,0.0000123,0.0000073,0.0000095,0.0001750,0.0000045,0.0000064,0.0000009,0.0000003,0.0003273,0.0000042,0.0000004,0.0000047,0.0000120,0.0027262,0.0000006,0.0084564,0.0000032,0.0000097,0.0000160,0.0017584,0.0000015,0.0000436,0.0000007,0.0000020,0.0000045,0.0000015,0.0000045
1054,0.0287497,0.0017657,0.0011950,0.0006456,0.0000926,0.0025140,0.0025104,0.0000466,0.0005465,0.0000704,0.0006864,0.0002175,0.0001150,0.0005935,0.0000359,0.0000879,0.0027975,0.0036858,0.0139236,0.0174522,0.0322436,0.0000539,0.0005867,0.0000376,0.6343589,0.0001605,0.0000768,0.0000697,0.0000238,0.0001578,0.0005058,0.0001445,0.0000171,0.0016125,0.0000573,0.0004415,0.0001481,0.0000264,0.0004506,0.0382514,0.0001418,0.0175336,0.1908455,0.0000525,0.0003176,0.0026796,0.0001074,0.0005832,0.0002557,0.0003270
1055,0.0000215,0.0001277,0.0000441,0.0002186,0.0000530,0.0002165,0.0001539,0.0000054,0.0000586,0.0000936,0.0001142,0.0000388,0.0000081,0.0002826,0.0000085,0.0000059,0.0000190,0.0000077,0.0000476,0.3186518,0.0001887,0.0000757,0.0001897,0.0000536,0.0000001,0.6593320,0.0007197,0.0001306,0.0000522,0.0000946,0.0000124,0.0000292,0.0000062,0.0005571,0.0001156,0.0146062,0.0000235,0.0017696,0.0000116,0.0009688,0.0000317,0.0002299,0.0000255,0.0000538,0.0000902,0.0000838,0.0000279,0.0000549,0.0000248,0.0002632
1056,0.0388212,0.0023085,0.8453578,0.0016068,0.0003500,0.0000465,0.0047355,0.0015103,0.0037580,0.0001584,0.0043665,0.0003382,0.0000490,0.0096441,0.0032254,0.0204799,0.0008537,0.0002627,0.0005155,0.0021796,0.0002042,0.0008013,0.0012410,0.0015254,0.0004274,0.0022387,0.0001673,0.0004361,0.0022470,0.0001749,0.0046749,0.0084239,0.0017398,0.0009545,0.0001332,0.0001310,0.0061122,0.0001819,0.0000451,0.0004532,0.0051578,0.0000908,0.0005084,0.0000188,0.0037590,0.0025043,0.0002442,0.0117300,0.0026342,0.0004720
1057,0.0011453,0.0000212,0.0001170,0.0002851,0.0001445,0.0001376,0.0001763,0.0008994,0.0001240,0.0003519,0.0096007,0.0012426,0.0009891,0.0004190,0.0000133,0.0000357,0.9755198,0.0000471,0.0001328,0.0001006,0.0001471,0.0001210,0.0001712,0.0002041,0.0000289,0.0005711,0.0001957,0.0000651,0.0000149,0.0002557,0.0009229,0.0001114,0.0001574,0.0001374,0.0000460,0.0000438,0.0000280,0.0007900,0.0001277,0.0009655,0.0000063,0.0001335,0.0000738,0.0020862,0.0001499,0.0000242,0.0000512,0.0000951,0.0002941,0.0004775
1058,0.0000350,0.0000320,0.0000121,0.0000166,0.0000314,0.0001650,0.0011507,0.0000360,0.0008646,0.0000833,0.0000624,0.0000099,0.0000128,0.0000340,0.0004601,0.0000174,0.0001736,0.0000835,0.0000664,0.0000439,0.9796935,0.0000408,0.0000094,0.0000765,0.0000074,0.0000670,0.0000027,0.0000062,0.0000175,0.0000216,0.0000359,0.0000100,0.0002168,0.0000170,0.0004144,0.0000637,0.0000248,0.0000118,0.0000169,0.0008303,0.0000079,0.0000227,0.0001022,0.0000183,0.0005528,0.0000226,0.0138261,0.0001406,0.0002651,0.0000667
1059,0.0000113,0.0000373,0.0001093,0.0000068,0.0000766,0.0000099,0.0000065,0.0000800,0.0000563,0.0000219,0.0000126,0.0000015,0.0000144,0.0000576,0.0001013,0.0001010,0.0000685,0.0000619,0.0000151,0.9900867,0.0000222,0.0003255,0.0000170,0.0016216,0.0000110,0.0000101,0.0001335,0.0000161,0.0000168,0.0000219,0.0000140,0.0000749,0.0000238,0.0000446,0.0001360,0.0013937,0.0004928,0.0020505,0.0001428,0.0001981,0.0000608,0.0003244,0.0001695,0.0003121,0.0000254,0.0012863,0.0000186,0.0000101,0.0000058,0.0000836
1060,0.0049703,0.0006967,0.0025936,0.0008785,0.0009699,0.0003155,0.0004383,0.0006212,0.0000840,0.0022132,0.0001012,0.3065405,0.1413862,0.0468921,0.0012289,0.0182886,0.0051005,0.0014587,0.0009912,0.0015843,0.0064754,0.0005505,0.2728562,0.0567578,0.0000866,0.0693016,0.0006056,0.0003568,0.0028169,0.0003797,0.0024312,0.0031390,0.0035330,0.0003054,0.0016570,0.0035074,0.0003639,0.0030481,0.0028752,0.0020432,0.0004579,0.0001925,0.0021913,0.0017636,0.0050974,0.0031442,0.0022166,0.0002549,0.0000188,0.0142190
1061,0.0088026,0.0068337,0.0079614,0.0010052,0.0040374,0.0018397,0.0000420,0.0188257,0.0010976,0.0060696,0.0011577,0.0008079,0.0000381,0.0059607,0.0057824,0.0071139,0.0023127,0.0020218,0.0008596,0.0003366,0.0012417,0.0010224,0.0015208,0.0656985,0.1784941,0.0192301,0.0005031,0.0102989,0.0013378,0.0001645,0.0002446,0.0053947,0.4799262,0.0009032,0.0010195,0.0007931,0.0115051,0.0001488,0.0007056,0.0002103,0.0013031,0.0250845,0.0097720,0.0046927,0.0881655,0.0019899,0.0004759,0.0001414,0.0002858,0.0048195
1062,0.0024441,0.0060957,0.1117053,0.0801599,0.0153036,0.0002900,0.0460765,0.0000416,0.0061345,0.0002340,0.0002473,0.0000320,0.0121564,0.0025930,0.0119689,0.0110975,0.0002545,0.0145390,0.0024645,0.0043096,0.0599595,0.0011335,0.0098638,0.0058322,0.0109694,0.0009963,0.0061522,0.0080893,0.0001480,0.0025430,0.0076098,0.0142916,0.0014681,0.0081614,0.0001238,0.0729305,0.0003713,0.0007204,0.0391734,0.0274496,0.0049085,0.0013857,0.1234364,0.0569099,0.1971167,0.0049516,0.0009359,0.0002241,0.0029500,0.0010463
1063,0.0016150,0.0000022,0.0000302,0.0000238,0.0000043,0.0002316,0.0000049,0.0059251,0.0000152,0.0001710,0.0000414,0.0000099,0.9779018,0.0000134,0.0000066,0.0002058,0.0000055,0.0000118,0.0000163,0.0000020,0.0000641,0.0002379,0.0000119,0.0000126,0.0000028,0.0000019,0.0014989,0.0000079,0.0000093,0.0000267,0.0000075,0.0000718,0.0000035,0.0050246,0.0005678,0.0002082,0.0000073,0.0000078,0.0000002,0.0004095,0.0015580,0.0000043,0.0038727,0.0000121,0.0000076,0.0000073,0.0000113,0.0000067,0.0000707,0.0000297
1064,0.0007815,0.0005748,0.0007774,0.0010195,0.0016448,0.0121744,0.0000409,0.0002136,0.0000927,0.0000854,0.0009790,0.0018250,0.0005616,0.0019956,0.0005155,0.0003828,0.0018569,0.0019408,0.0007239,0.0072208,0.0003804,0.0002494,0.0023111,0.0000280,0.0003325,0.0005998,0.0002586,0.0037384,0.0034080,0.0050807,0.0000115,0.0002858,0.0000898,0.0043722,0.0000055,0.5676984,0.0719639,0.0064953,0.0014597,0.0029375,0.0010739,0.0036207,0.0297518,0.0021917,0.0000514,0.0008010,0.0785108,0.0007782,0.1759983,0.0001089
1065,0.0025763,0.0000135,0.0262592,0.0252824,0.0000858,0.0000384,0.0004046,0.0219486,0.0033432,0.0047746,0.0199883,0.0001583,0.0010723,0.0003045,0.0034970,0.0003942,0.0000132,0.0000399,0.0010787,0.0246723,0.0002022,0.0016365,0.0001345,0.0000827,0.0002412,0.0002500,0.2192601,0.0008361,0.0001232,0.0015144,0.0002987,0.0000708,0.0000989,0.0000264,0.0002881,0.0000072,0.0000539,0.0000487,0.0000223,0.0000615,0.0005325,0.0003083,0.0000176,0.0009373,0.0018643,0.0002609,0.0000360,0.0002953,0.0007669,0.6337781
1066,0.0435678,0.0170451,0.0021110,0.0197843,0.0027245,0.0060041,0.0041996,0.0418524,0.0027992,0.0967000,0.0040740,0.0019135,0.1170279,0.0118170,0.0235926,0.0608487,0.0012883,0.0030547,0.0097723,0.0025639,0.0010982,0.0283720,0.0158717,0.0114849,0.0990503,0.0024772,0.0001465,0.0035313,0.0269367,0.0024904,0.0002275,0.0279488,0.0007970,0.0024957,0.0074599,0.0015207,0.0271542,0.0008880,0.0619138,0.0014918,0.0078924,0.0395371,0.0055490,0.0024348,0.0053991,0.0016043,0.0923804,0.0072085,0.0415391,0.0003579
1067,0.0006053,0.0002907,0.0068171,0.0030698,0.0011110,0.0016932,0.0005740,0.0001049,0.0005918,0.0004186,0.0004432,0.0073028,0.0001949,0.0156957,0.0014002,0.0001300,0.0099958,0.0002612,0.0010817,0.0195722,0.0002501,0.0002750,0.0106226,0.0041092,0.0051406,0.0015562,0.0077184,0.0002425,0.0147235,0.0018102,0.0030776,0.0033110,0.0013220,0.0021713,0.0001331,0.0923958,0.0001651,0.0002525,0.0000807,0.0021498,0.0023392,0.7588920,0.0027319,0.0000728,0.0075272,0.0043990,0.0001912,0.0000253,0.0009499,0.0000101
1068,0.0011493,0.0029503,0.0057942,0.0020650,0.0004034,0.0097653,0.0043844,0.0617836,0.0051916,0.0070058,0.0052421,0.0002301,0.0094689,0.0093741,0.0012034,0.0087037,0.0008035,0.1040831,0.0002633,0.0001375,0.0283995,0.0348387,0.0002730,0.3622330,0.0026988,0.0002021,0.0076549,0.0048904,0.0002159,0.0081021,0.1091149,0.0022111,0.0038190,0.0107187,0.0033303,0.0002888,0.0079504,0.0260715,0.0075026,0.0008052,0.0024657,0.0212579,0.0021361,0.0243251,0.0433411,0.0023297,0.0017659,0.0030068,0.0081267,0.0299214
1069,0.0000014,0.0000033,0.0000060,0.0000008,0.0000002,0.0000019,0.0000004,0.0000008,0.0000015,0.0000008,0.0000001,0.0000073,0.0000006,0.0000035,0.0000000,0.0000023,0.0000006,0.0000004,0.0001130,0.0000008,0.0000006,0.0000016,0.0000009,0.0000001,0.0000084,0.0000004,0.0000007,0.0000000,0.0000036,0.0000109,0.0000002,0.0000001,0.0000068,0.0000021,0.0000040,0.0000075,0.9997476,0.0000003,0.0000045,0.0000006,0.0000004,0.0000002,0.0000001,0.0000011,0.0000429,0.0000010,0.0000002,0.0000040,0.0000026,0.0000008
1070,0.0000663,0.0008634,0.0000360,0.0039580,0.0000377,0.0001783,0.0036769,0.0014197,0.0002463,0.0000971,0.0004505,0.0002431,0.0072135,0.0002493,0.0023100,0.0000653,0.0002814,0.0004782,0.0002453,0.0000465,0.0054797,0.5629688,0.0003625,0.0004148,0.0010967,0.0001581,0.0000204,0.0000029,0.0001147,0.0005108,0.0000962,0.0010181,0.0062086,0.0014440,0.0000432,0.0003329,0.3782774,0.0000214,0.0000518,0.0000530,0.0001019,0.0000613,0.0027674,0.0005884,0.0000470,0.0004928,0.0132702,0.0015545,0.0000520,0.0002258
1071,0.0104893,0.0268273,0.0007342,0.0002601,0.0000786,0.0000869,0.0015807,0.0003227,0.0000976,0.0004037,0.0041638,0.0005889,0.0024949,0.0003005,0.0054781,0.0352178,0.0002175,0.0104598,0.0005963,0.0001181,0.0020338,0.0017440,0.0002509,0.0001234,0.0001577,0.0611409,0.0001432,0.0000293,0.0219845,0.0011193,0.0005003,0.0000607,0.0001964,0.0042184,0.0023752,0.0045201,0.0000799,0.0411763,0.0424788,0.0020627,0.0078244,0.6410260,0.0004075,0.0020896,0.0003991,0.0001590,0.0000418,0.0001295,0.0605992,0.0004111
1072,0.0161826,0.0005501,0.0041064,0.0000292,0.0051319,0.0043574,0.0640730,0.0003739,0.0074434,0.0001062,0.0018335,0.0068524,0.0003461,0.0000502,0.0003222,0.0005239,0.0000153,0.0035258,0.0037395,0.0013227,0.1216339,0.0000215,0.0006026,0.0012394,0.0005104,0.0001907,0.0006539,0.0002033,0.0005530,0.0110915,0.0015074,0.0006904,0.0016748,0.0000677,0.0340487,0.0004401,0.0014270,0.0006786,0.0016036,0.0004794,0.0000834,0.6944908,0.0014680,0.0010026,0.0001985,0.0003335,0.0004824,0.0005840,0.0005864,0.0005664
1073,0.0001746,0.0022338,0.0003215,0.0002335,0.0001019,0.0046808,0.0174672,0.0067895,0.0019694,0.0005635,0.0004503,0.0003727,0.0314777,0.0001261,0.0132511,0.0145938,0.0885749,0.0022099,0.5270742,0.0052702,0.0023164,0.0043726,0.0133901,0.0032857,0.0001862,0.0003598,0.0014736,0.0788303,0.0020358,0.0020967,0.0615635,0.0001884,0.0003844,0.0039432,0.0003571,0.0010422,0.0035002,0.0004174,0.0061230,0.0003714,0.0005071,0.0140570,0.0015369,0.0437454,0.0236605,0.0002205,0.0105458,0.0005345,0.0005701,0.0004474
1074,0.0003402,0.0001366,0.0007488,0.0004444,0.0009226,0.0000073,0.0000111,0.7150049,0.0005914,0.0001082,0.0000522,0.0015669,0.0133392,0.0119973,0.2236963,0.0001324,0.0003134,0.0016669,0.0018746,0.0001884,0.0000178,0.0000991,0.0043692,0.0000693,0.0018378,0.0005706,0.0000501,0.0002901,0.0029389,0.0001525,0.0000049,0.0003355,0.0002855,0.0044345,0.0002594,0.0000959,0.0000187,0.0037823,0.0003442,0.0001923,0.0000694,0.0001525,0.0001281,0.0005904,0.0001051,0.0001197,0.0000787,0.0022640,0.0028961,0.0003044
1075,0.0028384,0.0011879,0.0320861,0.0015658,0.0694504,0.0037484,0.0193307,0.0023126,0.0002928,0.0040858,0.0007565,0.0037379,0.0008756,0.0215910,0.0000626,0.0029849,0.0000193,0.0380483,0.0004980,0.0043852,0.0038993,0.0019430,0.0000062,0.0134284,0.0019032,0.0064674,0.0009753,0.0122073,0.0033038,0.0056048,0.0032928,0.0009917,0.0018648,0.0003930,0.0074707,0.0052689,0.0011857,0.0075316,0.0023667,0.0006978,0.0010214,0.0729755,0.0005902,0.0000740,0.5966802,0.0066938,0.0022100,0.0001372,0.0201805,0.0087766
1076,0.0000474,0.0000158,0.0012070,0.0000491,0.0000046,0.0001090,0.0000132,0.0000357,0.0000265,0.0000055,0.0000642,0.0000763,0.0000058,0.0024003,0.0000044,0.0000110,0.0000990,0.0001001,0.0000014,0.0000156,0.0000486,0.0000466,0.0001074,0.0001019,0.0001196,0.0000453,0.0000906,0.0000233,0.0002722,0.0000194,0.0000460,0.0000139,0.0000046,0.0008070,0.0004696,0.0001065,0.0000929,0.0000583,0.0000490,0.0000042,0.0000194,0.0000171,0.0000103,0.0000174,0.9926621,0.0001774,0.0000161,0.0000646,0.0000225,0.0001745
1077,0.0018103,0.0013397,0.0008107,0.0052177,0.0154789,0.0010582,0.0010123,0.0018764,0.0003350,0.0046235,0.0052415,0.0016861,0.0460641,0.0120030,0.0135929,0.0148831,0.0042727,0.0009654,0.0007102,0.0217537,0.2827959,0.0007802,0.0077412,0.0854416,0.0025464,0.0014447,0.0080743,0.0012010,0.0009661,0.0148284,0.1115832,0.0011224,0.0014632,0.0193834,0.0103774,0.0016760,0.0011963,0.0013109,0.0051051,0.0006939,0.0127449,0.0010785,0.0021609,0.0002367,0.0072537,0.0045764,0.2240846,0.0064231,0.0111377,0.0158363
1078,0.0024488,0.0000035,0.0012012,0.0005362,0.0005307,0.0000239,0.0000784,0.0277870,0.0000625,0.0001726,0.0003246,0.2212540,0.0006486,0.0004663,0.0000259,0.0002015,0.0000976,0.0000176,0.0001372,0.0009638,0.4857087,0.0004737,0.0002877,0.0000321,0.0050257,0.0002136,0.0000738,0.0000439,0.0012052,0.0002576,0.0007423,0.0003633,0.0005616,0.0001929,0.0000327,0.0000937,0.0000007,0.2398007,0.0000264,0.0012824,0.0003405,0.0031028,0.0000262,0.0004667,0.0004955,0.0009949,0.0001257,0.0002381,0.0004460,0.0003633
1079,0.0005433,0.0008881,0.0007549,0.0004212,0.0001514,0.0006615,0.2317680,0.0002996,0.0006683,0.0000237,0.0003246,0.4400491,0.0003675,0.0001479,0.0001368,0.0015095,0.0107331,0.0002520,0.0022509,0.0301079,0.0072837,0.0000283,0.0002595,0.0001090,0.0000332,0.0053798,0.0029665,0.0046056,0.0004855,0.0088565,0.0332673,0.0119851,0.0006233,0.0004494,0.0022475,0.0046430,0.0185458,0.0014047,0.0010977,0.0017348,0.0583660,0.0023070,0.0016652,0.0002917,0.0018688,0.0998255,0.0023500,0.0000527,0.0017070,0.0035006
1080,0.0022404,0.0007265,0.0045161,0.0001016,0.0455755,0.0006471,0.0011313,0.0023107,0.0038329,0.0067120,0.0003219,0.0000793,0.0000640,0.0002559,0.0013895,0.0007084,0.0006103,0.0007164,0.0012177,0.0013446,0.0007855,0.0010595,0.6907749,0.0011416,0.0002436,0.0339154,0.0014890,0.1420454,0.0121000,0.0006203,0.0004492,0.0008925,0.0026662,0.0000783,0.0278695,0.0004472,0.0000269,0.0013444,0.0007687,0.0001845,0.0001365,0.0002245,0.0002126,0.0004794,0.0005609,0.0014473,0.0002126,0.0015082,0.0011857,0.0006281
1081,0.0070429,0.0014849,0.0005368,0.0070063,0.0006026,0.0070215,0.0000974,0.0307360,0.0007734,0.0005727,0.0013010,0.0007972,0.3070932,0.0065577,0.0013932,0.0090861,0.0014582,0.0058157,0.0045531,0.0156455,0.0001938,0.0010900,0.0009016,0.0001612,0.0002013,0.0000555,0.0000122,0.0001570,0.0017822,0.0007513,0.0102925,0.0000137,0.0414327,0.0268688,0.0005543,0.0020926,0.0189206,0.0004387,0.0039739,0.0001945,0.3801362,0.0208610,0.0010418,0.0005939,0.0010219,0.0550783,0.0005775,0.0122997,0.0005952,0.0081305
1082,0.0000359,0.0019973,0.0000695,0.0000044,0.0465005,0.0000297,0.0000717,0.0000063,0.0000534,0.0003784,0.0007854,0.9368414,0.0000272,0.0000349,0.0044857,0.0000058,0.0003796,0.0000108,0.0000135,0.0000063,0.0001516,0.0013813,0.0001224,0.0000048,0.0003000,0.0000028,0.0000296,0.0000151,0.0002279,0.0000143,0.0003967,0.0000154,0.0022989,0.0000108,0.0000207,0.0000058,0.0000355,0.0000286,0.0007529,0.0004271,0.0001666,0.0000024,0.0014708,0.0000818,0.0001505,0.0000886,0.0000366,0.0000060,0.0000114,0.0000056
1083,0.0316066,0.0116967,0.0002337,0.0050428,0.0115233,0.0201568,0.0003088,0.0030191,0.0300342,0.0002464,0.0038348,0.0011025,0.0051390,0.0283279,0.0005592,0.0029274,0.0002286,0.0008620,0.0008815,0.0013861,0.0011478,0.0006113,0.0807115,0.0033330,0.0009105,0.0038954,0.0002067,0.0083668,0.0012589,0.0080331,0.0015254,0.0000791,0.0001768,0.0275269,0.0426394,0.0034197,0.0017916,0.0336494,0.0027999,0.0009355,0.0003129,0.2929526,0.2668943,0.0009310,0.0249116,0.0051509,0.0014857,0.0035373,0.0200916,0.0015957
1084,0.1243631,0.0011907,0.0005850,0.0003723,0.0058992,0.0106632,0.0022813,0.0048423,0.0040681,0.0076381,0.0005293,0.0002604,0.0007482,0.0219947,0.0006728,0.0535989,0.0015183,0.0038099,0.0196426,0.1699531,0.0051141,0.0016926,0.0001142,0.0008895,0.0015169,0.0051301,0.0003544,0.0029839,0.0006276,0.0439711,0.0036370,0.0003879,0.0026329,0.0004322,0.0343604,0.4255604,0.0004146,0.0001840,0.0017409,0.0004059,0.0006275,0.0020005,0.0004822,0.0031626,0.0020591,0.0022788,0.0018002,0.0172070,0.0018949,0.0017052
1085,0.0007164,0.0042504,0.0005905,0.0133464,0.0002296,0.0027868,0.0066340,0.0002147,0.0004347,0.0004499,0.0007763,0.0015552,0.0037555,0.0000501,0.0031749,0.0000367,0.0012354,0.0090593,0.0003547,0.0029383,0.0018206,0.0009686,0.0002540,0.0034076,0.0010675,0.0016222,0.0001459,0.0001736,0.5972478,0.0003652,0.0015202,0.0017199,0.0029609,0.0045533,0.0010338,0.2076761,0.0174753,0.0569564,0.0023917,0.0006464,0.0024426,0.0007053,0.0008362,0.0164979,0.0010650,0.0015968,0.0002970,0.0058594,0.0132572,0.0008460
1086,0.0001034,0.0001101,0.5281559,0.0000814,0.0001402,0.0000452,0.0000862,0.0019377,0.0060784,0.0000304,0.0028825,0.0006404,0.0001778,0.0003100,0.0002794,0.0002344,0.0109433,0.0248594,0.0000428,0.0287352,0.0010266,0.0002664,0.0010288,0.0007956,0.3473293,0.0024053,0.0005582,0.0006815,0.0016620,0.0068925,0.0000196,0.0008463,0.0003548,0.0005771,0.0001870,0.0000148,0.0016893,0.0007495,0.0005669,0.0000987,0.0000509,0.0000439,0.0002956,0.0023051,0.0004630,0.0197198,0.0017445,0.0000998,0.0000405,0.0016126
