ID,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Class16,Class17,Class18,Class19,Class20,Class21,Class22,Class23,Class24,Class25,Class26,Class27,Class28,Class29,Class30,Class31,Class32,Class33,Class34,Class35,Class36,Class37,Class38,Class39,Class40,Class41,Class42,Class43,Class44,Class45,Class46,Class47,Class48,Class49,Class50
803,0.0004361,0.0005296,0.0010126,0.0005871,0.0689901,0.0006078,0.0001601,0.0008165,0.0002695,0.0028935,0.0004835,0.0008912,0.0031830,0.0156493,0.0016141,0.0006005,0.0011997,0.0007338,0.0023695,0.0008349,0.0003422,0.0009611,0.0038157,0.0002591,0.0006834,0.0063736,0.0006575,0.8556817,0.0001749,0.0011266,0.0005557,0.0026795,0.0017385,0.0003874,0.0002261,0.0016903,0.0019846,0.0006936,0.0004235,0.0003124,0.0002694,0.0005064,0.0005584,0.0004200,0.0005111,0.0006417,0.0074164,0.0031100,0.0016925,0.0002444
804,0.0229073,0.0011575,0.0118092,0.0221362,0.0033075,0.0056293,0.0217465,0.0065837,0.0146369,0.0201142,0.0025650,0.0145225,0.0120515,0.0051843,0.0231974,0.0062612,0.0103696,0.0074972,0.0049964,0.0161672,0.0052310,0.0155082,0.0293662,0.0088358,0.0039003,0.0059577,0.0298518,0.0116003,0.0098095,0.0068392,0.0251495,0.0043296,0.0097970,0.4421261,0.0084016,0.0031456,0.0059804,0.0032257,0.0182003,0.0108730,0.0072836,0.0035079,0.0034339,0.0036392,0.0022023,0.0208027,0.0200761,0.0006669,0.0033397,0.0440784
805,0.0065829,0.0013437,0.0008860,0.0025635,0.0021057,0.0001352,0.0034303,0.0039930,0.0253561,0.0038085,0.0062314,0.0068088,0.0044349,0.0034097,0.0041145,0.0014649,0.0126791,0.0025095,0.0026026,0.0025099,0.0053281,0.0414920,0.0023578,0.5976288,0.0660275,0.0039768,0.0028001,0.0031786,0.0036943,0.0229268,0.0031539,0.0071553,0.0026690,0.0061985,0.0064801,0.0067139,0.0059729,0.0044479,0.0051323,0.0104648,0.0036986,0.0031557,0.0198480,0.0011965,0.0075487,0.0096938,0.0048871,0.0031386,0.0403724,0.0016911
806,0.0062352,0.0014510,0.0022484,0.0226486,0.0087119,0.0017692,0.0029438,0.0063884,0.0018949,0.0038829,0.0039355,0.0010775,0.0036171,0.0026193,0.0064374,0.0309072,0.0090171,0.0019911,0.0048724,0.0019666,0.0052134,0.0026202,0.0005129,0.7401371,0.0014935,0.0083104,0.0019243,0.0076378,0.0094154,0.0030666,0.0020960,0.0070912,0.0017522,0.0018319,0.0140594,0.0033832,0.0015164,0.0062724,0.0048765,0.0045986,0.0014739,0.0012207,0.0087587,0.0067359,0.0062840,0.0052184,0.0021489,0.0052844,0.0085320,0.0019182
807,0.0002044,0.0000791,0.0005349,0.0030692,0.0057761,0.0004601,0.0007180,0.0005630,0.0034848,0.0001492,0.0030604,0.0030874,0.0012302,0.0003086,0.0000170,0.0002766,0.0003516,0.0009393,0.0005278,0.0221146,0.0004388,0.0002952,0.0026048,0.0000421,0.0005655,0.0003291,0.0001925,0.0086772,0.0001020,0.0004826,0.0004746,0.0013871,0.0006703,0.0006944,0.0001526,0.0003418,0.0012225,0.0006078,0.0004696,0.5588035,0.0003388,0.0015126,0.0002545,0.0028061,0.0014224,0.0009196,0.0008205,0.3661976,0.0001923,0.0000294
808,0.0019931,0.0038859,0.0054834,0.0070988,0.0004306,0.0023838,0.0086227,0.0011409,0.0094127,0.0073810,0.0006696,0.0024046,0.0079487,0.0026958,0.0007501,0.0297709,0.0012000,0.0014529,0.0027047,0.0175739,0.0005738,0.0079400,0.0028202,0.0023100,0.0883508,0.0038230,0.0168727,0.0011028,0.0015130,0.0014987,0.0016261,0.0027835,0.0093269,0.0030712,0.2876636,0.0015815,0.0038025,0.0016961,0.0031949,0.0034171,0.0013609,0.0413489,0.0251137,0.0053671,0.0030295,0.0073306,0.0036501,0.3431503,0.0066208,0.0030555
809,0.0019441,0.0012865,0.0031998,0.0002095,0.0111818,0.0003931,0.0001836,0.0000785,0.0242282,0.0002662,0.0003071,0.0003789,0.0003136,0.0008942,0.0001970,0.0002018,0.0004167,0.0004410,0.0006901,0.0001166,0.0002986,0.0002252,0.0003092,0.0006262,0.0002495,0.0006298,0.0010767,0.0009277,0.0005160,0.0010783,0.0007955,0.0099530,0.0020279,0.9251668,0.0004524,0.0011132,0.0011127,0.0002072,0.0000785,0.0004347,0.0001672,0.0004835,0.0018287,0.0002051,0.0013362,0.0001008,0.0011587,0.0001399,0.0002368,0.0001359
810,0.0032529,0.0025000,0.3724728,0.0137495,0.0160343,0.0039812,0.0013297,0.0157472,0.0011499,0.0047463,0.0013352,0.0036106,0.0068159,0.0167753,0.0018600,0.0021544,0.0087919,0.0098428,0.0362074,0.0018543,0.0098107,0.0066281,0.0115905,0.0017103,0.0379538,0.0143791,0.0062022,0.0029926,0.0041037,0.0223466,0.0191208,0.0285982,0.0086240,0.0114840,0.0075885,0.0104029,0.0557150,0.0047711,0.0038823,0.0173359,0.0015801,0.0062740,0.1166528,0.0010310,0.0176283,0.0052787,0.0053830,0.0242800,0.0082813,0.0041589
811,0.0011099,0.0049754,0.0004740,0.0004118,0.0024898,0.0009182,0.0009324,0.0003060,0.4859801,0.0015651,0.0012575,0.0002941,0.0014235,0.0011501,0.0001622,0.0002072,0.0023902,0.0002075,0.0981078,0.0003465,0.0005878,0.0007864,0.0030650,0.0007070,0.0028223,0.0019304,0.0012693,0.0008863,0.0011308,0.0009495,0.0008552,0.0004142,0.0003723,0.0004019,0.0003081,0.0018220,0.0013249,0.0015190,0.0009132,0.0025260,0.0008273,0.0011065,0.0012000,0.3399254,0.0006663,0.0241598,0.0011622,0.0002831,0.0008770,0.0004914
812,0.0000287,0.0000219,0.0002384,0.0000242,0.0000239,0.0054392,0.0000162,0.0000123,0.0000106,0.0000088,0.0000468,0.0000026,0.0000298,0.0000240,0.0000025,0.0000071,0.0000054,0.0000083,0.0000227,0.0000280,0.0000091,0.0000216,0.0000087,0.0000087,0.9934327,0.0000366,0.0000640,0.0000251,0.0000067,0.0000165,0.0000073,0.0000061,0.0000254,0.0000100,0.0000205,0.0000223,0.0000059,0.0000165,0.0000353,0.0000161,0.0000108,0.0000194,0.0000574,0.0000176,0.0000162,0.0000423,0.0000153,0.0000163,0.0000053,0.0000026
813,0.0284526,0.0092153,0.0018702,0.0022011,0.0005594,0.0010660,0.0042716,0.0059100,0.0056079,0.0054161,0.0098144,0.0006448,0.0017322,0.0481433,0.0001564,0.0014936,0.0003552,0.0038795,0.6719231,0.0003429,0.0058877,0.0424479,0.0503646,0.0004554,0.0006059,0.0018418,0.0002046,0.0015561,0.0076461,0.0012657,0.0019412,0.0010618,0.0038175,0.0003010,0.0005481,0.0038781,0.0015031,0.0009996,0.0008872,0.0004682,0.0004636,0.0007289,0.0024789,0.0030301,0.0015603,0.0016650,0.0341589,0.0009095,0.0187714,0.0054964
814,0.0005018,0.0026901,0.0002245,0.0003092,0.0000827,0.0031043,0.0007040,0.0001415,0.0001991,0.0053057,0.0007818,0.0001272,0.0418461,0.0003754,0.0001748,0.0001088,0.8985962,0.0003779,0.0007673,0.0000453,0.0002138,0.0030542,0.0002414,0.0032302,0.0000798,0.0001733,0.0000823,0.0005357,0.0009760,0.0006802,0.0003803,0.0030221,0.0023360,0.0017922,0.0003262,0.0000984,0.0011634,0.0003535,0.0000886,0.0009717,0.0093604,0.0052443,0.0036667,0.0001124,0.0007623,0.0007084,0.0001303,0.0002982,0.0002609,0.0031931
815,0.0068710,0.0064825,0.0168532,0.0027870,0.0053470,0.0075575,0.0086150,0.0053761,0.0157501,0.0402237,0.0040922,0.0033821,0.4104133,0.0076786,0.0140128,0.0037020,0.0125922,0.0028920,0.0045710,0.0040137,0.0122714,0.0026760,0.0051329,0.0285429,0.0397774,0.0075447,0.0045898,0.0080725,0.0086740,0.0090327,0.0099503,0.0028953,0.0180551,0.0059038,0.0047235,0.0015193,0.0041292,0.0133930,0.0069327,0.0031912,0.0042332,0.0329619,0.0053387,0.0034276,0.0014668,0.0065284,0.0036179,0.1226502,0.0170150,0.0225395
816,0.0252810,0.0007520,0.0002284,0.0189078,0.0031294,0.0005568,0.0008234,0.0015405,0.0006693,0.0001827,0.0034462,0.0021505,0.0002986,0.0007069,0.0041961,0.0007901,0.0001790,0.0008509,0.0008783,0.0002317,0.0055594,0.0002208,0.0005902,0.0009084,0.0027442,0.0010415,0.0059269,0.0002597,0.0015658,0.0007007,0.0001902,0.0005504,0.0005953,0.0032060,0.0004098,0.0058650,0.0598062,0.0005575,0.0003705,0.7467974,0.0012194,0.0011247,0.0003882,0.0009063,0.0005166,0.0004690,0.0878141,0.0001420,0.0032195,0.0005346
817,0.0091030,0.0167265,0.0345631,0.0052411,0.0082902,0.0619606,0.0988180,0.0039594,0.0552859,0.0087454,0.0066740,0.0075657,0.0048086,0.0162310,0.0065953,0.0149284,0.0581992,0.0027840,0.0013623,0.0009440,0.2082073,0.0096725,0.0042332,0.0050597,0.0047464,0.0027446,0.0040185,0.0429245,0.0293692,0.0036428,0.0078226,0.0248397,0.0033775,0.0180816,0.0188616,0.0355720,0.0238211,0.0084665,0.0015944,0.0103974,0.0343223,0.0062067,0.0146688,0.0014838,0.0136207,0.0012273,0.0098444,0.0116234,0.0032496,0.0135143
818,0.0001278,0.0000209,0.0000725,0.0000309,0.0000460,0.0000318,0.0000082,0.0000216,0.0000519,0.0000135,0.0000647,0.0001280,0.0000666,0.0002650,0.9970292,0.0001436,0.0000336,0.0000252,0.0000233,0.0000255,0.0000375,0.0000234,0.0000418,0.0000052,0.0000498,0.0000151,0.0001075,0.0000170,0.0000076,0.0000116,0.0001190,0.0000201,0.0004110,0.0002766,0.0000848,0.0000641,0.0000199,0.0000156,0.0000449,0.0000216,0.0000210,0.0000731,0.0000152,0.0001253,0.0000130,0.0000157,0.0000068,0.0000663,0.0000093,0.0000303
819,0.0004021,0.0005156,0.0003279,0.0004694,0.0002336,0.0009817,0.0045065,0.0005913,0.0010503,0.0010489,0.0006131,0.0002088,0.0008588,0.0004610,0.0042817,0.0019302,0.0008720,0.0005666,0.0001910,0.0271920,0.0064438,0.0003451,0.0011580,0.0011605,0.0006341,0.0068799,0.0005367,0.0012167,0.0010584,0.0020272,0.0003950,0.0001098,0.0027008,0.0009202,0.0014016,0.0007899,0.0004943,0.0012887,0.0262664,0.8801467,0.0033183,0.0028346,0.0004442,0.0039741,0.0007819,0.0005287,0.0003243,0.0002782,0.0005774,0.0036617
820,0.0000261,0.0002387,0.0000206,0.0000305,0.0000314,0.0001225,0.0000529,0.0000522,0.0000311,0.0000402,0.0000218,0.0002485,0.0000286,0.0000585,0.0001001,0.0000739,0.0000332,0.0000549,0.0000447,0.0000613,0.0000264,0.0000142,0.0001804,0.0001625,0.0000752,0.0000143,0.0000050,0.0000551,0.0000538,0.0001987,0.0000396,0.0000633,0.0000982,0.0000078,0.0000290,0.0000407,0.0000179,0.0000840,0.0000611,0.0000330,0.0000232,0.0000324,0.0000857,0.0000626,0.0000150,0.0000379,0.0000486,0.0000803,0.9968435,0.0001392
821,0.0030779,0.0026953,0.0012729,0.0035469,0.0057916,0.0274588,0.0020424,0.0040601,0.0044567,0.0066064,0.0033638,0.0054495,0.0027841,0.0123057,0.0024343,0.0024727,0.0044657,0.0055427,0.0408241,0.0050809,0.0134146,0.0029643,0.0017804,0.0037012,0.0152366,0.1520182,0.0045350,0.0033261,0.0023568,0.0138980,0.0041964,0.0013237,0.0037789,0.0021190,0.0147238,0.0065849,0.0053271,0.0006341,0.0018456,0.0107600,0.0032353,0.0065273,0.5539272,0.0016047,0.0054945,0.0017893,0.0100552,0.0021373,0.0031920,0.0017803
822,0.0051160,0.0069359,0.0250886,0.0042326,0.0053947,0.0052117,0.0058621,0.0033712,0.0101376,0.0123286,0.0071780,0.0018109,0.0020256,0.0087488,0.0254889,0.0150590,0.0020098,0.0038257,0.0051898,0.0123001,0.1470213,0.0290389,0.0156481,0.0114155,0.0022892,0.0211077,0.0143761,0.0192713,0.0009658,0.0256456,0.0132757,0.0416509,0.0057431,0.0109960,0.0030822,0.0208186,0.0152585,0.0252681,0.0066807,0.0101475,0.0909739,0.0069424,0.0053685,0.0012627,0.2325741,0.0040639,0.0366774,0.0039974,0.0028551,0.0082686
823,0.0017088,0.0023254,0.0004363,0.0088645,0.0026080,0.0016071,0.0027026,0.0077989,0.0009993,0.0016920,0.0009245,0.0012946,0.0014971,0.0025213,0.0017380,0.0005757,0.0012181,0.0040027,0.0001954,0.0009520,0.0030579,0.0013653,0.0058382,0.0004177,0.3231446,0.0054947,0.0008966,0.0019759,0.0011374,0.0010203,0.0035803,0.0036300,0.0010045,0.0016268,0.0005434,0.0014265,0.0034886,0.0405973,0.0115532,0.0012031,0.0020139,0.0016614,0.0005316,0.0473699,0.0078411,0.4771055,0.0008761,0.0009813,0.0016658,0.0012888
824,0.0321313,0.0051991,0.0119946,0.0043888,0.0207579,0.0036687,0.0016475,0.0020921,0.0389080,0.1644533,0.0047994,0.0032831,0.0036440,0.0014564,0.0019676,0.0111507,0.0039356,0.0364490,0.0083253,0.0028461,0.0028018,0.0034090,0.0117758,0.0102621,0.3106347,0.0465466,0.0050256,0.0063982,0.0285946,0.0030400,0.0013621,0.0043239,0.0035135,0.0095848,0.0023475,0.0052650,0.0093366,0.0077533,0.0150453,0.0622607,0.0136435,0.0032722,0.0117271,0.0085034,0.0099969,0.0174792,0.0121407,0.0038153,0.0039959,0.0030463
825,0.0003680,0.0003581,0.0004516,0.0017282,0.0003149,0.0005428,0.0004446,0.0014660,0.0005557,0.0002340,0.0001120,0.0001545,0.0001292,0.0011349,0.0005264,0.0001281,0.0006936,0.0001142,0.0002406,0.0016254,0.0004222,0.0001966,0.0006991,0.0006664,0.0003697,0.0002069,0.0003025,0.0018212,0.0003073,0.0012291,0.0003524,0.0010244,0.0003208,0.0001175,0.0001277,0.0001592,0.0002908,0.0041052,0.0001989,0.0002312,0.0000975,0.0003879,0.0009291,0.9714716,0.0007296,0.0004323,0.0006512,0.0002470,0.0001363,0.0004456
826,0.1704128,0.0418816,0.0050740,0.0319438,0.0027336,0.0048121,0.0063732,0.0053898,0.0136794,0.0175500,0.0552021,0.0123660,0.0174645,0.0111085,0.0078032,0.0155102,0.0038362,0.0834624,0.0084328,0.0045161,0.0066321,0.0008364,0.0168698,0.0567728,0.0046567,0.0257224,0.0074995,0.0062593,0.0155850,0.0085051,0.0171088,0.0174065,0.0069056,0.0229554,0.0066170,0.0442996,0.0065378,0.0015724,0.0169162,0.0346248,0.0256824,0.0320646,0.0051383,0.0062558,0.0334299,0.0048491,0.0090336,0.0091463,0.0157180,0.0148462
827,0.0012692,0.0002604,0.0004940,0.0006799,0.0005136,0.6913705,0.0054649,0.0005557,0.0003704,0.0026941,0.0003736,0.0007051,0.0035056,0.0014294,0.0006629,0.0006507,0.0491491,0.0009337,0.0009981,0.0010508,0.0022164,0.0020701,0.0004458,0.0010594,0.0003821,0.0009771,0.0003014,0.0017097,0.0018312,0.0031196,0.0003840,0.0034696,0.0039499,0.0392957,0.0009860,0.0001652,0.0005641,0.0006079,0.0088955,0.0010171,0.0004332,0.0009543,0.0019920,0.1514224,0.0007490,0.0018273,0.0016830,0.0009520,0.0004832,0.0029245
828,0.0030336,0.0001279,0.0000184,0.0000583,0.0014536,0.0000433,0.0001126,0.0005338,0.0000697,0.0000534,0.0002628,0.0007048,0.0000285,0.0000911,0.9775987,0.0004325,0.0000521,0.0000652,0.0000934,0.0025307,0.0026279,0.0003316,0.0000520,0.0039271,0.0000299,0.0003278,0.0000285,0.0000263,0.0001096,0.0003602,0.0000459,0.0018859,0.0000413,0.0000250,0.0000690,0.0001046,0.0000076,0.0000203,0.0000423,0.0001750,0.0002199,0.0001096,0.0000438,0.0000688,0.0000677,0.0002502,0.0013022,0.0000601,0.0001117,0.0001640
829,0.0027798,0.0042295,0.0022860,0.0220434,0.0044287,0.0084052,0.0285429,0.0030610,0.0070002,0.0011327,0.0037083,0.0054552,0.0054868,0.0067746,0.0007431,0.0188761,0.0015759,0.0094481,0.6576410,0.0046933,0.0043329,0.0022013,0.0069417,0.0049273,0.0039406,0.0011531,0.0076694,0.0015317,0.0048381,0.0099366,0.0016821,0.0013845,0.0030695,0.0040752,0.0044691,0.0011955,0.0040863,0.0016053,0.0104522,0.0038587,0.0016958,0.0029043,0.0040230,0.0026320,0.0123018,0.0714769,0.0029027,0.0048845,0.0053573,0.0101586
830,0.0021667,0.0041404,0.0199232,0.0086768,0.0075642,0.0021182,0.0056093,0.0058630,0.0029305,0.0057294,0.0020829,0.0583080,0.0282963,0.0161226,0.0259196,0.0014929,0.0040320,0.0063221,0.0064335,0.0026548,0.0056680,0.0042416,0.0035514,0.0218564,0.0092830,0.0030094,0.0097414,0.0076044,0.0210234,0.0021584,0.0039960,0.0057530,0.0050684,0.0068526,0.0039121,0.0142847,0.0100225,0.5592576,0.0117583,0.0052121,0.0017390,0.0106582,0.0050323,0.0069684,0.0051527,0.0026021,0.0032178,0.0086261,0.0213688,0.0039935
831,0.0001498,0.0001503,0.0005944,0.0000632,0.0000681,0.0003006,0.0000381,0.0004411,0.0001021,0.0003143,0.0002221,0.0001886,0.8503719,0.0001340,0.0001802,0.0000911,0.0001424,0.0005833,0.1173439,0.0006912,0.0001776,0.0000274,0.0002924,0.0005074,0.0001660,0.0000239,0.0000434,0.0058655,0.0000464,0.0000776,0.0005165,0.0001941,0.0011739,0.0016896,0.0000420,0.0008695,0.0002066,0.0003148,0.0000997,0.0000389,0.0005065,0.0001245,0.0001869,0.0000885,0.0120746,0.0017773,0.0000905,0.0001937,0.0000914,0.0003221
832,0.0042350,0.0108759,0.0424888,0.0013978,0.0123634,0.0065202,0.0037304,0.0117777,0.0043474,0.0014290,0.0050500,0.0103248,0.0096903,0.0017922,0.0017929,0.0064441,0.2248790,0.0014321,0.0054740,0.0077238,0.0043434,0.0001934,0.0204080,0.0381092,0.0254020,0.0020180,0.0130739,0.0024015,0.0478993,0.0083912,0.0047884,0.0042184,0.0039545,0.0622773,0.0072367,0.0032304,0.0049689,0.0082792,0.0171144,0.0078218,0.0871370,0.0033737,0.2071678,0.0010189,0.0063754,0.0047695,0.0035027,0.0020149,0.0208090,0.0039324
833,0.0000814,0.0000181,0.0000288,0.0000247,0.0000370,0.0000112,0.0000446,0.0000320,0.0000469,0.0002194,0.0001862,0.0000398,0.0001570,0.9960596,0.0000182,0.0000374,0.0000584,0.0000994,0.0000199,0.0000366,0.0000538,0.0000684,0.0004377,0.0001305,0.0000485,0.0001168,0.0002192,0.0000197,0.0001068,0.0001062,0.0000543,0.0000141,0.0000268,0.0000164,0.0000296,0.0000328,0.0000434,0.0000476,0.0001595,0.0000522,0.0000269,0.0002123,0.0001901,0.0000445,0.0000323,0.0000412,0.0000729,0.0001017,0.0001290,0.0001085
834,0.0002399,0.0000392,0.0000720,0.0001190,0.0000958,0.0000194,0.0000889,0.0000319,0.0000759,0.0000836,0.0000398,0.0000692,0.0001434,0.0000750,0.0000882,0.0004594,0.0001511,0.0000793,0.0000250,0.0000368,0.0000315,0.0000348,0.0000676,0.0000484,0.0000610,0.0001187,0.0000519,0.0000332,0.0000874,0.0000779,0.0000126,0.0000560,0.0000626,0.0001207,0.0000216,0.0002543,0.0001883,0.0001415,0.0000698,0.0008783,0.0001684,0.0000705,0.0000346,0.9948756,0.0000160,0.0000532,0.0001340,0.0000644,0.0000249,0.0001070
835,0.0322843,0.0188448,0.0072941,0.0251438,0.0112673,0.0161836,0.0065977,0.0442471,0.0080710,0.0268513,0.0306746,0.0565776,0.0033868,0.0205705,0.0088853,0.0223148,0.0141216,0.0193749,0.0056264,0.0062984,0.0255333,0.0284140,0.0374337,0.0553402,0.0144655,0.0202648,0.0049187,0.0083362,0.1758448,0.0221812,0.0073842,0.0075618,0.0024267,0.0236798,0.0077361,0.0082135,0.0147772,0.0204582,0.0061659,0.0049900,0.0148135,0.0090562,0.0080200,0.0078002,0.0123186,0.0111467,0.0352750,0.0035839,0.0138601,0.0033843
836,0.0001627,0.0021956,0.0003860,0.0004715,0.0006517,0.0005082,0.0017610,0.0013246,0.0002971,0.0004293,0.0009466,0.0007232,0.0019362,0.0007411,0.0007320,0.0012977,0.0018539,0.0009712,0.0040214,0.0004308,0.0059956,0.0013656,0.0083213,0.0010222,0.0058767,0.0011388,0.0004279,0.0005517,0.0021354,0.0001709,0.0007296,0.0036066,0.0018094,0.0009722,0.0001750,0.0021529,0.0008368,0.0008627,0.0007707,0.0006399,0.0003064,0.0074596,0.0017126,0.0014093,0.9232444,0.0007885,0.0010586,0.0010128,0.0008018,0.0008024
837,0.0000229,0.0000021,0.0000033,0.0000005,0.0000019,0.0000048,0.0000007,0.0000042,0.0000044,0.0000024,0.0000002,0.0000029,0.0000031,0.0000017,0.0000011,0.0000013,0.0000043,0.0000049,0.0000008,0.0000029,0.0000123,0.0000018,0.0000007,0.0000013,0.0000011,0.0000023,0.0000020,0.0000040,0.0000018,0.0001310,0.0000006,0.0000020,0.0000019,0.0000010,0.0000032,0.0000074,0.9996463,0.0000033,0.0000028,0.0000015,0.0000006,0.0000135,0.0000018,0.0000067,0.0000015,0.0000567,0.0000024,0.0000015,0.0000155,0.0000009
838,0.0057689,0.0051396,0.0035654,0.0002034,0.0779085,0.0015179,0.2471233,0.0012976,0.0028790,0.0013945,0.0116595,0.0020514,0.0016995,0.0099336,0.0025719,0.0027061,0.0013779,0.0027912,0.0025840,0.0020943,0.0023217,0.0023635,0.0100183,0.0015245,0.0011685,0.0031565,0.0023256,0.0066735,0.0075832,0.0047216,0.0018575,0.3883293,0.0041909,0.0027673,0.0022666,0.0009983,0.0004327,0.0076547,0.0012294,0.0025286,0.0035979,0.0035312,0.0030299,0.0068194,0.1217623,0.0034124,0.0017583,0.0031714,0.0005136,0.0120241
839,0.0188033,0.0247199,0.0067724,0.0088133,0.0141942,0.0203175,0.0051548,0.0060419,0.1997570,0.0433518,0.0191485,0.0038260,0.0082228,0.0171221,0.0558647,0.0083166,0.0060650,0.0569941,0.0085279,0.0248241,0.0341241,0.0129620,0.0594523,0.0327769,0.0255048,0.0068592,0.0358447,0.0053500,0.0148895,0.0042658,0.0045655,0.0069113,0.0155876,0.0152103,0.0030437,0.0073123,0.0117826,0.0293354,0.0353231,0.0059592,0.0061051,0.0014174,0.0056619,0.0057910,0.0097476,0.0063430,0.0127510,0.0105689,0.0117964,0.0059195
840,0.9625353,0.0001321,0.0018158,0.0009043,0.0001117,0.0007504,0.0001752,0.0006231,0.0000411,0.0005519,0.0009523,0.0001511,0.0001567,0.0004410,0.0002566,0.0001143,0.0007041,0.0001391,0.0003979,0.0003510,0.0000104,0.0013714,0.0003259,0.0030928,0.0001844,0.0000639,0.0086837,0.0020854,0.0011664,0.0014180,0.0002371,0.0003436,0.0006099,0.0001156,0.0002600,0.0005200,0.0000345,0.0003937,0.0003286,0.0027206,0.0005918,0.0018230,0.0005989,0.0003455,0.0000788,0.0002550,0.0002209,0.0006623,0.0001084,0.0000446
841,0.0018428,0.0003305,0.0002609,0.0023765,0.0022868,0.0001950,0.0025973,0.0018346,0.0006495,0.0009194,0.0007388,0.0002728,0.0003541,0.0003191,0.0012069,0.0010497,0.0004668,0.0002668,0.0003735,0.0005194,0.0001360,0.0001403,0.0008589,0.0011511,0.0001900,0.0007811,0.0014086,0.0003214,0.0002773,0.0011343,0.9651988,0.0004041,0.0007601,0.0003229,0.0003740,0.0002641,0.0004739,0.0001385,0.0006100,0.0002209,0.0016494,0.0000641,0.0003203,0.0014718,0.0005594,0.0006215,0.0001672,0.0003652,0.0000181,0.0007355
842,0.0307695,0.0302929,0.0144845,0.0047940,0.0516946,0.0223274,0.0088768,0.0092235,0.0131059,0.0188076,0.0074790,0.0082637,0.0072347,0.0160303,0.0087438,0.0073212,0.0744551,0.0191724,0.0142228,0.0155635,0.0044150,0.0063350,0.0171212,0.0047472,0.0343517,0.0072966,0.0162980,0.0104114,0.0060872,0.0366416,0.0053247,0.0100590,0.0087223,0.0222390,0.0135809,0.0059977,0.0075618,0.1712813,0.0128563,0.0123235,0.0065930,0.0182790,0.0149160,0.0036382,0.0287977,0.0655150,0.0156790,0.0353833,0.0078241,0.0068602
843,0.0088831,0.0101756,0.0038459,0.0017535,0.0244523,0.0012017,0.0104821,0.0097748,0.0065371,0.0014011,0.0030139,0.0074806,0.0046389,0.0104922,0.0049412,0.0231499,0.0020101,0.0004771,0.0025929,0.0006715,0.0035191,0.0011397,0.0194086,0.0016869,0.0072726,0.0223342,0.0044391,0.0340182,0.0002291,0.0108750,0.0078059,0.0030634,0.0362843,0.0035828,0.0033357,0.0006732,0.5939597,0.0125497,0.0067930,0.0050661,0.0515121,0.0025430,0.0034429,0.0071798,0.0017441,0.0014135,0.0025648,0.0032417,0.0069934,0.0033527
844,0.0036174,0.0021952,0.1370422,0.0023276,0.0108798,0.0042200,0.0060874,0.0025203,0.0022815,0.0048201,0.0024288,0.0047401,0.0039009,0.0036734,0.0053761,0.2063040,0.0130575,0.0211254,0.0201856,0.0169442,0.0109307,0.0053632,0.0046472,0.0031926,0.0056660,0.0011970,0.0054340,0.0106418,0.0157770,0.0028918,0.0033169,0.0009329,0.0043738,0.0090525,0.0054549,0.0100021,0.0012902,0.0094751,0.0102006,0.0024234,0.0171701,0.0013622,0.0059995,0.0037602,0.0048583,0.3510352,0.0022209,0.0044461,0.0070958,0.0060603
845,0.0097954,0.0035925,0.0047520,0.0033945,0.0304726,0.0034964,0.0159346,0.0023817,0.0129542,0.0259327,0.0209112,0.0119199,0.0047392,0.0154481,0.0085791,0.1362583,0.0195574,0.0235359,0.0240096,0.0217596,0.0146506,0.0046622,0.0073586,0.1000250,0.0018303,0.0512719,0.0335411,0.0096175,0.0058321,0.0075612,0.0027064,0.0048944,0.1081998,0.0372715,0.0060677,0.0058901,0.0057767,0.0254997,0.0334959,0.0068928,0.0102216,0.0098678,0.0064295,0.0051578,0.0041544,0.0148369,0.0175977,0.0087028,0.0363269,0.0142343
846,0.0045676,0.0004060,0.0006384,0.0041879,0.0051133,0.0021444,0.0067927,0.0035695,0.0048345,0.0034899,0.0031153,0.0291450,0.0004480,0.0012255,0.0051346,0.0044175,0.0053940,0.0017935,0.0010013,0.0009464,0.0006451,0.0011857,0.0008328,0.0032270,0.0027192,0.0010005,0.0041207,0.0012219,0.6984252,0.0035072,0.0084114,0.0536857,0.0140192,0.0010045,0.0043549,0.0031281,0.0051056,0.0125089,0.0021475,0.0019702,0.0048857,0.0045029,0.0014973,0.0035164,0.0063594,0.0041296,0.0019993,0.0441624,0.0007073,0.0166532
847,0.0033114,0.0093248,0.0121825,0.0040079,0.0176749,0.0110953,0.0204473,0.0080483,0.0036692,0.0336418,0.0047699,0.0478718,0.0036294,0.0173636,0.0115845,0.0057046,0.0904546,0.0033584,0.0102064,0.0075346,0.0056574,0.0340446,0.0034832,0.1079418,0.0214134,0.0730537,0.0132001,0.0128186,0.0170180,0.0043201,0.0496972,0.0055801,0.0149302,0.0109998,0.0114377,0.0071011,0.0173700,0.0290467,0.0038128,0.0033600,0.0042928,0.0029553,0.0537787,0.0459703,0.0880045,0.0094438,0.0065262,0.0085174,0.0034404,0.0049032
